,MRNA,AMGN,IQV,ICLR,VRTX,GILD,REGN,ILMN,CRL,SGEN,ILMN,BIIB,TECH,BNTX,BGNE,EXAS,ALNY,NVAX,QGEN,GH,NTRA,BMRN,INCY,TXG,NTLA,CRSP,BBH,SPY,IBB,XBI,ARKG,FBT,LABU,IDNA,PBE,GNOM,BIB,SBIO,BTEC
2020-08-13,67.83,230.144589972,163.75,192.13,267.15,64.637470319,610.89,353.53,217.36,160.14,353.53,288.54,264.908796534,71.0,215.38,87.2,137.43,133.28,48.65,89.42,56.38,116.87,95.56,104.765,20.51,91.74,161.253193319,330.778686405,133.644376165,110.991157995,58.9154618731,164.29,55.91,38.1499333697,60.06,18.1957874266,69.257,41.66,44.7394485055
2020-08-14,69.15,230.958126117,161.23,187.92,267.29,64.940843603,612.57,347.56,214.49,157.27,347.56,289.45,259.67607931,68.64,210.72,85.33,136.14,146.51,49.45,85.46,54.63,118.16,94.87,102.71,19.89,89.5,160.89443212,330.788506751,133.006074667,109.953484458,58.0725374059,162.83,54.2,37.7426600216,59.3303,17.9019800018,68.41,41.13,44.2307739295
2020-08-17,69.76,234.137642267,161.5,189.21,273.84,65.5570705861,620.73,354.13,218.45,161.82,354.13,289.16,261.665705631,70.26,223.49,86.02,140.7,155.53,51.35,88.27,62.78,119.49,97.48,105.61,20.85,91.65,163.525347579,331.839283684,135.629094886,113.804849703,60.4525594308,165.44,59.97,38.7156240714,60.9403,18.5755799612,71.15,42.43,45.4867666877
2020-08-18,67.03,232.682772756,160.53,190.35,271.31,65.47174685,618.59,356.07,217.15,157.57,356.07,288.88,261.386818654,67.88,231.96,84.58,139.92,146.23,52.21,90.71,65.28,118.54,97.56,105.42,21.2,94.92,162.718134881,332.556168881,134.861138396,112.807086686,61.2260665888,164.3,58.47,38.5412352138,60.47,18.6591682734,70.5,42.04,45.2628701603
2020-08-19,68.0,231.709648116,160.16,191.25,270.07,62.2863273682,629.63,353.35,215.1,157.72,353.35,279.98,259.016279355,65.6,234.83,81.61,137.22,147.06,52.42,91.6,65.95,76.715,96.27,108.78,21.21,100.64,158.004411351,331.171500212,133.424960025,112.617511713,62.3268267753,160.06,58.02,38.3316092259,60.5015,18.2847685332,68.78,41.9,45.1094208269
2020-08-20,67.81,230.01390617,157.96,188.05,271.43,62.6181418975,616.89,354.6,214.71,158.5,354.6,277.52,257.41267924,66.27,235.33,81.88,136.36,143.13,51.27,93.61,66.01,74.85,95.53,109.5,20.61,91.76,157.047714821,332.202636455,133.026021589,112.597556452,61.9400731963,159.0,58.01,38.112001048,60.1072,18.0343031962,68.4384,41.84,45.0034012874
2020-08-21,66.45,228.963702351,157.57,186.84,271.28,63.0447605781,605.49,353.07,216.37,157.5,353.07,277.07,256.795143793,73.02,240.52,80.17,136.6,137.62,52.37,93.48,65.88,75.03,94.11,109.63,20.28,90.46,156.549435378,333.381077876,132.248091638,111.210665859,62.4458278766,158.15,55.81,38.0620900985,59.574,17.9759811241,67.52,41.66,44.5102709296
2020-08-24,64.88,226.969278584,156.24,185.22,267.43,62.6465831429,594.77,348.87,215.41,154.86,348.87,276.56,249.334917173,70.85,237.39,80.21,131.75,119.26,51.62,92.95,65.49,73.0,94.04,105.83,20.2,86.59,155.024700282,336.759276615,130.702205197,108.556616234,60.184806953,156.2927,51.9,37.2235861467,58.5803,18.3255140904,65.9363,40.72,43.6932030505
2020-08-25,66.25,239.157423824,156.94,185.32,272.35,62.6181418975,610.5,350.95,217.06,154.89,350.95,279.03,249.922571873,70.49,250.84,78.28,134.09,113.11,51.78,94.59,65.46,74.4,95.31,108.42,20.82,88.92,157.66558133,337.937718035,132.696897379,109.863685786,60.5517270151,157.82,53.71,37.4931052741,59.3143,17.7280124512,68.0507,41.28,44.2113436568
2020-08-26,70.5,241.045863719,158.52,186.01,271.29,62.1915232169,612.0,353.56,218.6,154.48,353.56,279.17,251.765217968,67.9,249.26,76.18,133.05,114.62,52.05,95.23,64.83,74.89,93.75,110.33,20.75,88.91,158.18379195,341.325737119,132.467507778,108.506728083,60.799645976,156.89,51.7,37.4831230842,58.8801,17.6663947825,67.79,40.63,43.9323448688
2020-08-27,68.03,243.579841741,158.5,184.76,274.34,62.1441211413,614.97,351.11,217.15,154.11,351.11,279.26,252.034144695,65.59,244.55,74.0,133.05,107.35,50.3,95.12,64.34,75.43,94.3,110.29,20.47,89.42,158.153895184,342.072083352,132.317905864,107.628696628,59.7782198571,157.08,50.52,37.2635149063,58.166,17.4367016904,67.84,40.34,43.7629527475
2020-08-28,67.49,243.878523561,161.22,182.74,269.96,61.8691891027,602.61,354.0,217.46,153.66,354.0,281.46,252.034144695,64.0,242.96,73.16,131.41,107.74,50.65,96.14,64.39,76.38,93.9,110.31,21.34,90.71,157.83499634,344.281661016,132.696897379,108.546638604,60.3732253633,157.38,51.8,37.6228737428,58.0005,17.5765148769,68.05,40.6,43.9920306809
2020-08-31,64.89,244.071221509,163.75,186.41,279.12,63.2817709562,619.93,357.22,218.95,158.34,357.22,287.64,254.444524991,61.25,241.57,75.29,132.64,110.34,50.96,95.5,63.71,78.03,96.35,114.62,21.58,93.46,159.897873234,343.034477179,135.24012991,111.559882915,61.3996098615,160.56,56.01,38.0720722884,58.6722,17.7063414072,70.89,41.41,44.7693412328
2020-09-01,63.32,241.701036743,165.13,186.82,275.49,62.4095727648,592.68,347.84,216.05,153.66,347.84,279.75,256.416654325,57.81,236.3,73.73,130.41,105.08,50.73,93.23,64.12,76.0,92.97,113.73,21.22,93.42,157.326751309,346.26537074,132.666976996,109.314916127,61.3847347238,157.03,52.73,37.4831230842,57.7748,17.5964881893,68.04,40.2,44.0718442628
2020-09-02,64.72,248.695972272,169.75,187.98,281.89,63.3196926167,610.15,364.53,220.11,156.07,364.53,285.6,260.530237227,61.99,234.94,77.27,130.66,102.9,50.63,95.89,64.32,77.99,95.44,111.38,21.26,93.93,160.605430043,351.273746778,134.611801873,110.382522555,61.7119877522,160.09,54.26,37.6827668822,58.5124,17.7363013758,70.08,40.33,44.5102709296
2020-09-03,64.84,238.858742004,164.8,182.6,267.42,62.4854160858,577.4,346.52,207.91,149.7,346.52,276.15,249.663605395,59.28,232.75,76.4,125.19,102.98,46.98,92.67,64.07,75.84,91.57,107.77,18.405,85.69,155.333633537,339.184901872,129.565230654,106.261761295,57.5171989335,154.79,48.1,36.2253671564,54.53,16.9511504669,65.04,38.85,42.7691192076
2020-09-04,62.6,239.330851977,160.21,178.0,266.5,62.580220237,580.36,342.39,204.64,149.21,342.39,276.0,245.241254769,58.57,240.17,74.7,122.83,92.93,47.62,90.81,64.73,76.0,90.49,106.33,18.12,82.02,154.237418762,336.415564534,128.936902617,105.054468045,55.8313499992,153.57,46.57,35.6713556168,54.3501,16.5484884897,64.2,38.61,42.357994565
2020-09-08,54.34,232.374456038,157.79,176.39,258.61,60.8073826087,561.89,340.95,202.95,146.48,340.95,268.9,244.563957826,59.83,237.16,74.65,122.99,85.31,48.25,90.97,61.79,74.49,89.73,108.27,17.47,81.46,150.550150885,327.223721453,126.543271999,103.637644561,54.760340088,150.97,44.45,35.3070056854,53.8205,16.2962255546,61.77,38.6661,41.7707021162
2020-09-09,56.9,236.604176007,161.06,180.51,263.04,61.1581579683,571.15,347.0,209.89,148.38,347.0,272.51,249.036109698,62.32,240.23,76.1,123.06,90.84,49.33,95.01,63.12,74.49,91.51,113.0,18.82,85.25,152.921961033,333.685508576,129.016690304,105.9324995,56.8825263935,153.26,47.61,36.3052246757,54.8579,16.7052789918,64.04,39.405,42.8761351713
2020-09-10,57.56,231.854171577,159.67,182.71,255.65,60.4566072491,550.1,346.11,214.96,145.95,346.11,266.51,245.340857261,61.2,238.25,73.94,121.19,92.86,49.29,95.3,61.74,71.87,88.26,113.51,18.94,81.8,150.340873519,327.891504925,126.832502365,104.276212892,56.575106882,150.39,45.27,35.8260795603,53.93,16.4480227286,61.91,38.5,42.1686739589
2020-09-11,59.34,234.330340215,159.53,184.54,257.96,62.1725623867,544.75,349.93,217.51,149.97,349.93,269.91,242.781073227,65.13,249.59,76.2,122.44,95.45,49.55,95.65,59.61,72.05,88.0,125.0,19.26,79.98,152.025058036,328.058450793,127.450856941,104.206369481,56.6841912248,150.91,45.08,36.1554918271,54.28,16.3281828544,62.63,38.39,42.288244868
2020-09-14,63.67,237.741093903,161.65,186.74,264.8,63.5377421646,564.2,353.65,220.01,171.79,353.65,278.29,246.356802675,67.48,250.17,77.6,131.0,105.8,49.99,103.15,61.7,75.34,93.15,120.91,20.915,84.71,157.276923364,332.379402668,134.35249189,111.390263202,59.867470683,156.86,54.51,38.1798799394,56.49,17.1021487084,69.36,40.78,45.4369454755
2020-09-15,66.88,239.28267749,164.71,188.38,266.85,63.4036558833,579.9,352.19,225.3,174.87,352.19,278.45,244.633679571,66.92,255.44,76.49,130.51,110.34,50.14,103.1,61.33,75.51,91.43,118.79,22.27,84.93,158.871417582,334.058681693,135.708882573,112.43791437,61.0078979032,158.12,56.16,39.0004159494,56.9393,17.2968885039,70.87,40.9884,45.9501039606
2020-09-16,68.84,238.714218542,162.01,183.46,267.55,62.8768883495,569.15,322.47,221.98,176.62,322.47,276.39,243.627694406,66.04,255.13,76.01,131.28,120.13,50.1,102.9,61.15,75.64,89.94,122.39,22.97,85.63,157.815065163,332.732935094,135.798643721,114.902389021,61.7318212691,158.17,59.65,39.8888308507,57.196,17.7562746881,70.89,41.96,46.9315818398
2020-09-17,67.89,239.02253526,160.5,180.59,271.46,62.2926552666,565.0,298.02,218.15,175.66,298.02,275.37,244.255190103,66.78,262.62,74.89,131.02,115.51,49.92,100.75,60.94,78.36,90.42,120.14,22.45,85.14,156.908196577,329.806472233,135.270050293,114.722791678,61.1467325213,157.74,59.62,39.7317111816,56.979,17.7013480792,70.3,42.11,46.6625472943
2020-09-18,69.87,238.675678953,157.12,177.17,265.39,62.3022328581,555.24,295.5,219.61,180.94,295.5,274.48,242.930476965,67.0,273.96,77.47,132.26,108.36,50.59,102.5,60.52,79.38,86.79,121.89,23.51,85.9,156.96799011,326.024877284,135.958219096,115.979973079,62.5549122194,157.24,61.24,40.3381292182,57.4963,17.8261812814,70.98,42.53,47.5792575977
2020-09-21,69.26,234.31107042,154.08,177.08,264.0,61.4977151702,555.7,270.13,217.93,178.83,270.13,268.3,236.755122487,66.12,271.07,73.51,130.92,110.15,50.12,106.67,62.76,77.28,85.39,121.87,22.25,85.13,155.582773258,322.396353018,132.477481239,111.868158761,61.0078979032,153.27,54.8,39.3697569757,56.1297,17.3518151129,67.35,40.8214,45.9650503242
2020-09-22,68.72,238.463711209,153.3,177.71,267.58,60.7219302568,571.51,268.51,217.33,181.95,268.51,272.76,242.27310052,67.05,268.8,72.92,133.64,111.63,50.35,107.67,64.01,79.36,86.93,122.62,22.58,88.81,156.071087112,325.679773074,133.484800791,112.55716197,62.0491575391,154.64,55.8,39.5541280232,56.6829,17.7562746881,68.4687,41.14,46.4094555366
2020-09-23,67.16,233.732976575,148.96,177.8,263.82,60.4250249196,565.19,273.0,212.55,179.27,273.0,272.2,242.024094291,63.83,274.68,74.35,134.5,101.57,50.73,105.85,62.33,78.43,85.97,120.3,21.08,84.69,154.247384351,318.126920934,131.792504941,108.992319278,59.5699679299,152.82,50.41,38.5711817835,55.3418,17.3819748145,66.6,40.23,45.4031666937
2020-09-24,65.17,231.54585486,148.07,179.03,263.13,59.6205072316,557.46,286.31,211.83,179.43,286.31,270.04,231.296905948,62.83,276.57,94.31,133.34,102.44,51.17,106.4,64.88,76.58,85.07,121.4,20.82,83.31,154.506489662,318.974891279,130.405530518,107.913879472,59.6195517221,152.4,48.92,38.0720722884,54.93,17.3112692888,65.24,39.7,45.1652205845
2020-09-25,69.47,234.918068958,151.3,183.14,268.18,59.6205072316,574.06,299.89,216.77,184.95,299.89,273.28,240.779063146,66.69,282.4,97.7,138.31,113.56,51.92,111.8,68.62,77.39,86.55,124.28,21.28,84.09,158.193757539,324.131734189,133.179479365,110.649921202,61.8309888535,155.1512,52.74,39.0603090888,55.9005,17.7363013758,68.06,40.66,46.5031194154
2020-09-28,70.55,238.01087103,155.31,186.04,267.73,60.195162723,571.92,305.46,223.42,190.51,305.46,282.035,242.771112978,66.5,280.65,99.7,139.81,111.18,51.51,108.99,70.05,77.99,90.36,124.82,21.22,83.69,159.798217346,329.515359865,134.187280924,110.779733401,62.6243295284,156.32,52.77,39.0902556585,56.23,17.7762480005,69.13,40.86,46.6854650518
2020-09-29,70.52,239.234503003,154.78,188.71,270.31,59.4768433588,573.61,305.5,222.93,190.96,305.5,282.35,245.779108224,66.86,281.46,102.01,145.01,107.95,52.24,111.24,72.67,76.0,87.43,124.97,21.61,84.99,159.997529123,327.720817973,134.316997957,111.528649933,63.705256198,156.61,54.05,39.0802734686,56.8606,18.0458877174,69.3377,41.16,47.044576349
2020-09-30,70.75,244.880552893,157.63,191.09,272.12,60.5208008348,559.78,309.08,226.45,195.69,309.08,283.68,246.745252392,69.23,286.44,101.95,145.6,108.35,52.26,111.78,72.24,76.08,89.74,124.68,19.88,83.64,161.522264218,330.205568285,135.115256618,111.269025535,63.1796680009,157.26,53.55,38.8906118604,56.62,17.9560078117,69.96,41.13,47.4861915734
2020-10-01,70.03,246.065645276,158.33,196.78,273.51,60.6453095246,568.14,309.61,230.46,197.89,309.61,285.57,247.72135681,72.71,285.2,105.21,143.74,104.9,52.7,108.48,72.89,75.82,92.43,126.47,20.09,83.34,162.46899516,332.325494147,136.372514009,112.667003062,64.2209276367,158.45,55.69,39.2499706969,57.49,18.1174920422,71.23,41.83,47.5338206522
2020-10-02,68.81,236.450017648,156.83,196.64,260.8,59.5438864994,564.8,308.43,228.87,193.08,308.43,277.64,245.918551712,73.7,283.28,105.6,135.68,103.6,52.32,108.22,70.78,74.98,88.75,128.12,18.83,79.67,159.180350836,329.170255655,133.578608695,110.200571283,62.8623317309,154.72,51.7,38.1519298076,56.43,17.7627660147,68.37,40.56,46.8120109307
2020-10-05,71.95,246.663008916,160.62,201.68,268.98,60.9134820872,605.08,316.17,234.97,202.48,316.17,284.18,251.167603018,80.7,306.04,106.9,142.0,110.17,53.2,110.75,70.72,77.0,92.3,130.74,20.77,86.75,164.960392374,335.007446865,139.266201655,115.642698082,66.6902004875,160.52,59.63,39.8089733315,58.976,18.5773775593,74.19,43.03,49.0394176832
2020-10-06,71.04,243.464222972,159.4,203.08,260.98,59.8791022027,581.64,317.28,233.38,199.61,317.28,281.15,255.17162318,85.59,295.87,103.75,143.26,107.41,54.26,109.89,71.41,75.55,88.6,136.78,21.01,87.72,162.967274602,330.245008766,137.579880234,114.724027136,66.7199507628,158.6,58.1,39.4795610647,58.54,18.6251137758,72.57,43.02,48.8945375983
2020-10-07,72.37,248.262401888,164.19,206.7,265.82,60.1855851315,591.69,324.34,237.35,201.03,324.34,285.75,262.890816277,86.23,297.55,108.43,145.4,110.0,54.38,106.89,72.56,77.71,90.45,145.84,23.78,97.68,166.425333936,335.993458894,140.683110779,118.398710919,69.5958107095,162.68,63.68,40.4278691054,60.2534,19.2143264904,75.61,44.23,50.2779730171
2020-10-08,72.93,231.324252219,164.49,208.43,268.53,60.6453095246,599.88,333.78,236.49,198.73,333.78,286.92,260.858925449,87.95,301.49,108.38,146.04,111.02,54.07,107.43,71.4,79.61,92.78,152.01,22.94,95.39,165.598190061,338.97121522,141.072261876,118.977873037,71.1527417841,163.03,64.42,40.7572813722,61.0966,19.3741129893,76.0551,44.35,50.4389951748
2020-10-09,73.0,228.058021993,166.76,211.97,269.95,61.1433442838,602.07,339.04,242.57,200.78,339.04,286.54,264.026284681,89.04,312.66,107.94,147.0,111.22,54.74,108.19,73.58,78.85,95.74,154.49,26.31,98.26,166.445265114,341.998272148,142.219758701,120.076283951,73.195594022,163.69,66.34,41.2763552471,62.2848,19.7136592994,77.34,44.67,51.015127672
2020-10-12,75.31,230.765428169,170.46,214.08,274.6,61.8233532819,601.55,352.32,243.27,205.87,352.32,291.48,267.47253089,88.74,307.55,106.39,147.0,110.22,54.46,108.95,73.6,79.85,97.7,157.04,23.91,99.4,167.840447554,347.500219268,143.337320827,120.375850563,72.6799225833,164.44,66.84,41.5159278048,62.0762,19.6737126747,78.44,44.9802,51.1241364842
2020-10-13,78.29,230.601634913,166.59,211.72,276.09,61.7658877328,607.98,345.14,244.98,211.93,345.14,291.46,268.508396802,93.0,303.23,107.05,146.66,117.28,52.43,109.16,73.0,79.88,97.08,160.93,24.61,103.06,168.308830231,345.232391602,144.025818922,122.023466934,74.4054385513,164.62,69.69,42.0350016797,62.2125,19.853472486,79.22,45.07,51.8539175997
2020-10-14,76.56,228.973337248,165.89,207.59,271.46,61.3444737058,600.82,330.12,244.64,209.15,330.12,289.02,267.801219112,86.86,303.93,103.5,143.91,111.76,52.37,106.27,71.91,78.79,93.35,161.47,24.71,101.37,166.106435093,343.063165139,142.139932835,119.766731784,72.7195896171,162.7162,65.43,41.3562127664,61.4607,19.3441530208,77.29,44.4552,51.0277822599
2020-10-15,75.58,226.429724329,162.0,203.82,215.28,60.3005162298,585.18,323.78,242.15,204.49,323.78,280.63,264.504376641,90.38,304.07,102.62,143.94,111.42,52.54,102.24,71.7,77.67,90.53,161.95,24.25,99.89,162.179993083,342.639179967,138.906985258,119.996399521,72.3130025212,160.49,66.15,41.0268004996,60.9187,19.2642597713,73.62,44.6386,50.9073145689
2020-10-16,73.94,227.113802046,164.56,203.88,218.08,59.3810674435,599.74,326.31,240.29,200.93,326.31,280.01,264.613939382,94.09,316.61,103.32,145.4,107.04,52.32,101.0,71.08,79.25,90.63,163.7,26.11,109.83,162.588582226,342.432117441,139.405896921,120.44574944,73.0666761624,160.62,66.98,41.3761771462,61.458,19.3441530208,74.36,44.93,51.1606056115
2020-10-19,70.96,222.286718437,164.05,204.0,220.51,58.0114718557,583.14,321.26,233.13,198.22,321.26,268.77,263.528272223,93.92,301.52,107.14,140.64,102.05,52.29,102.74,72.55,77.33,87.76,163.07,25.77,107.72,159.748389401,337.225973929,137.130859737,118.119115414,72.6600890665,157.99,62.88,40.6075485237,60.9435,19.2642597713,71.75,44.125,50.2209775504
2020-10-20,71.31,222.662479436,173.5,203.33,214.54,57.9923166727,576.63,320.44,233.53,198.02,320.44,267.12,263.438629981,94.35,299.9,103.02,141.45,98.36,52.08,101.92,70.35,77.91,89.31,152.96,24.35,106.7,159.658699101,338.576810409,136.232818743,116.551383474,70.7759049635,157.95,60.41,40.1284034083,60.2263,18.9971167185,70.8,43.7855,49.8050700715
2020-10-21,68.37,220.610246285,169.25,202.23,211.38,57.6666785609,572.4,317.85,229.09,197.71,317.85,268.91,260.759322957,87.72,302.57,99.61,136.48,91.16,50.58,99.96,67.99,77.5,88.6,143.0,23.49,92.22,156.997886876,337.93590259,133.89791216,113.785385082,67.1662048925,155.17,56.0,39.0802734686,58.5576,18.4653272769,68.5,42.87,48.6105566891
2020-10-22,70.84,219.65639144,169.4,198.05,210.08,58.107247771,575.73,325.92,233.93,200.66,325.92,266.8,268.588078796,86.36,303.79,107.09,134.3,93.59,50.48,102.69,71.39,79.17,90.49,145.65,24.81,90.16,158.482759616,339.789605204,135.853645879,116.870921194,68.7132192086,157.47,60.7,39.5793829637,59.5989,18.923614929,70.25,44.1817,49.8310767442
2020-10-23,70.53,218.866329852,167.47,194.35,211.58,58.2221788692,579.81,323.55,232.81,196.92,323.55,265.0,267.392848897,88.69,299.0,109.7,131.84,93.13,49.81,104.71,71.19,77.53,89.69,142.27,24.88,92.65,158.36317255,340.943239278,136.19290581,117.460068866,69.5263934004,157.62,61.45,39.5893651536,59.6747,18.854806868,70.74,44.56,50.0535782776
2020-10-26,70.24,216.679208137,162.17,191.99,207.15,57.4272387728,585.74,319.06,230.18,195.83,319.06,256.76,263.498391476,82.93,301.28,106.57,128.67,87.38,49.26,102.9,68.87,76.88,90.44,141.24,24.5,94.13,156.051155935,334.642622414,134.81590962,115.882351372,68.5347175568,155.33,58.96,39.4595966849,59.16,18.7835021428,69.37,44.39,49.504349235
2020-10-27,70.67,215.301417805,159.14,187.63,212.19,57.4751267304,582.52,321.74,229.26,196.92,321.74,255.3,265.141832587,83.95,301.53,131.12,126.82,89.59,50.0,111.69,70.64,76.18,88.35,142.93,25.44,98.12,158.861451993,333.488988341,135.574255348,117.260357791,70.4585686935,156.98,61.35,39.9187774204,59.5757,19.134433241,70.02,45.19,50.4332159142
2020-10-28,65.74,208.47991043,155.71,182.49,208.34,56.2396174239,567.04,309.69,222.0,194.85,309.69,244.26,256.625819557,77.54,299.24,127.52,124.88,81.33,48.69,110.5,66.66,74.39,86.99,141.03,24.4,94.71,154.157694052,322.090689289,132.071895473,114.035023926,67.7810439156,153.92,55.82,38.7408790119,57.9934,18.5052739017,66.51,43.8902,49.0826624954
2020-10-29,71.28,209.867335659,154.65,183.27,207.01,56.057643185,555.79,314.9,228.94,192.34,314.9,245.48,254.673610722,84.81,299.5,120.505,123.32,87.63,47.6,109.68,68.33,74.42,87.02,140.74,24.95,96.35,155.606192392,325.364249224,132.770371801,115.043564856,67.9694623259,153.96,57.51,39.1800953676,57.9474,18.6550737444,67.22,44.53,49.5366333804
2020-10-30,67.47,209.019464686,153.99,180.3,208.36,55.6936947071,543.56,292.7,227.7,166.8,292.7,252.07,251.406648998,85.36,296.52,123.83,122.97,80.71,47.44,106.66,67.26,74.43,86.64,136.9,23.94,91.82,151.775918314,321.972367846,130.335682885,112.607089739,65.1927699635,152.75,53.77,37.8624463005,56.5432,18.0369995934,64.7,43.6583,48.0157910585
2020-11-02,67.11,212.170076143,155.13,186.33,207.42,56.057643185,548.58,292.88,232.82,168.51,292.88,248.99,258.966478109,87.1,299.0,121.89,124.91,82.4,48.66,105.09,67.52,73.42,84.44,136.05,24.32,86.16,152.154610691,325.581171871,130.096205286,112.597104185,64.9547677611,153.025,53.88,38.0920366682,56.611,18.1157943106,64.59,43.68,47.9180418403
2020-11-03,69.08,212.025552682,160.14,190.37,211.14,56.3449709307,557.19,296.63,237.45,168.5,296.63,247.01,265.281276075,87.22,300.0,126.15,129.05,83.64,49.26,107.69,71.5,72.61,84.95,137.32,25.27,86.82,154.456661717,331.329621998,132.40117717,115.652683635,66.5216155941,155.7153,58.15,38.93054062,57.61,18.5518117195,66.63,44.9289,49.5123206289
2020-11-04,69.81,221.920592335,170.9,195.1,215.09,57.3410404491,587.14,311.33,249.27,180.0,311.33,355.63,266.098016506,90.69,304.3,123.15,139.49,87.27,50.84,113.4,75.07,76.37,91.21,141.8,27.17,95.51,163.51538199,338.734572333,140.393742014,122.772383465,69.3776420239,164.74,69.08,40.8471210813,61.7471,19.5139261758,74.96,47.39,51.5051691147
2020-11-05,71.48,223.500715512,171.71,200.44,219.48,57.1111782526,588.81,311.72,251.58,181.75,311.72,328.9,303.389189354,92.0,300.0,126.68,137.86,93.11,51.24,117.42,76.39,75.05,84.65,148.59,28.48,103.34,163.575175523,345.340852926,140.323894381,122.662542374,72.4617538977,163.7304,68.99,41.3547154379,62.0356,19.7036726433,74.75,47.48,51.7742036603
2020-11-06,72.45,223.211668589,171.44,199.32,220.28,56.5748331273,578.03,308.16,250.66,173.63,308.16,328.9,301.267656283,92.0,293.45,123.97,130.73,89.86,51.51,112.96,82.08,76.74,83.15,147.7,28.06,102.66,160.027425889,345.261971963,137.440184968,119.696832908,72.1840846615,160.02,63.77,40.4877622448,61.505,19.4540062388,71.6,46.09,51.013234466
2020-11-09,77.74,226.420089431,173.66,197.46,222.85,56.5556779442,567.55,305.69,237.26,168.46,305.69,236.26,302.990779387,104.8,280.0,123.16,127.48,90.31,47.5,112.73,78.54,75.09,81.28,134.16,28.73,99.65,158.373138139,349.600424889,137.330424402,120.196110596,69.3677252654,159.94,64.27,40.3741649237,60.54,19.4739795511,71.72,46.4333,52.0432382058
2020-11-10,76.05,232.77912173,166.0,187.5,215.35,58.0593598133,559.22,301.56,228.74,171.78,301.56,236.34,299.086361718,112.76,282.51,118.78,125.05,78.74,46.09,112.17,76.8,76.18,83.07,129.0,29.51,98.7,157.017818054,349.087698635,137.440184968,121.783813643,68.7528862424,159.75,67.37,40.4092024103,60.8223,19.3840996455,71.84,46.55,51.604811539
2020-11-11,82.44,231.902346065,167.88,188.06,216.72,57.5613250541,567.73,302.35,235.66,170.75,302.35,244.03,305.231835448,109.45,285.0,123.38,129.09,85.01,46.51,116.89,78.97,76.22,82.76,136.62,29.63,100.64,159.489284091,351.68091027,139.206332256,123.481357782,72.491504173,160.8815,69.72,41.1665511582,61.6282,19.8741448643,73.52,46.95,52.4916291151
2020-11-12,87.81,228.48195748,167.8,186.81,218.31,57.4463939559,556.78,304.31,237.46,168.79,304.31,241.55,302.323442694,101.63,283.65,122.42,132.44,90.87,46.98,115.98,83.48,76.91,82.32,139.97,29.71,101.77,159.299937903,348.269308651,139.226288722,123.551256659,72.6700058249,160.42,70.0,41.2264442976,61.75,19.9459489222,73.34,46.7064,52.5115576
2020-11-13,89.39,230.23550881,173.93,190.88,225.52,58.025838243,566.43,308.86,239.01,175.91,308.86,248.59,301.964873724,106.0,278.05,122.71,135.51,96.6,47.75,116.16,82.81,77.52,82.53,138.55,33.23,103.96,162.105251166,353.090907471,140.752958412,124.859364201,73.4732632583,162.8649,72.24,41.6157497038,62.5741,20.2229787646,75.14,46.9559,53.0795194184
2020-11-16,97.95,229.556519696,173.74,193.93,224.27,58.5095066149,559.29,296.73,238.0,177.19,296.73,250.96,301.974844498,91.52,279.96,121.47,131.05,90.65,46.26,104.34,81.84,77.11,84.35,135.25,34.35,106.76,161.023984775,357.498381239,140.772914878,125.458497427,73.0666761624,162.47,73.34,41.9152154009,62.4107,20.1307020615,75.36,46.9174,52.937329679
2020-11-17,93.15,225.463185321,172.21,190.27,222.96,58.3945755167,538.15,297.95,235.98,173.17,297.95,248.81,306.830611164,86.93,284.33,115.64,129.3,92.89,46.33,106.48,83.08,76.53,82.98,135.67,34.84,108.57,159.030867003,355.575657783,140.453611414,126.55690834,73.8600168373,161.995,74.96,41.6556784634,62.6893,20.3090637409,74.71,47.21,53.1094121457
2020-11-18,88.89,220.9236581,169.07,186.26,216.35,58.327532376,519.04,295.23,234.11,174.07,295.23,240.98,300.07042677,90.44,283.72,112.36,125.45,89.91,46.55,107.96,80.83,74.17,82.74,139.9,34.23,106.75,155.752188269,351.296365579,137.619793167,124.160375438,73.6517649101,158.28,70.69,40.9569251703,61.3565,19.9433523916,71.61,46.339,52.3521297211
