,TRN,BDN,CMC,NYT,LEG,VNO,HLX,ORI,HP,EQC,MTOR,DKS,SEE,EAT,AGCO,AIV,WSM,BIG,HFC,AN,ENDP,OI,FFIV,AXL,VSH,NCR,MDRX,UIS,CRUS,FLR,MUR,ATI,PBI,PWR,TEX,RRC,FL,NVAX,LPX,CMA,AMKR,RMBS,MFA,ZION,HOG,UNM,IVZ,NWL,GME,JWN,NUAN,ANF,FHN,JBL,URBN,PBCT,HRB,LNC,RDN,TGNA,NYCB,WEN,CNX,STLD,TOL,BBBY,APA,MAT,BPOP,KBH,PTEN,SANM,DVN,MOS,OVV,TPR,CLF,AEO,KSS,SWN,MTG,GT,NOV,CDE,IPG,JBLU,THC,ODP,RIG,SNV,M,ON,GPS,X,MRO,XRX,JNPR,CAR,RAD,SLM
2005-10-05,6.96399658309,11.1358650667,9.86002131823,23.5538361323,10.3142940909,32.6679835539,28.945,7.52224813622,17.7491828186,16.9995883405,13.9671888155,10.9893782157,17.2565680397,17.0436058257,15.7636222485,1.84629498981,26.1520474113,8.69405301624,8.28598036616,19.49,26.04,18.7579043008,20.56,19.6752298065,9.14478349155,14.8336332733,5.87034099129,67.3,7.26,24.5757767953,24.5446660416,22.9567611134,17.7561074805,12.1013294049,23.5577573862,23.4598092977,13.7427082382,42.6,22.1605711042,36.3936587602,4.14876813345,11.77,0.81816156839,53.8690760453,31.2526350885,13.6928434399,7.7955003585,13.8347079712,10.7525296015,21.7327263458,4.46753246753,33.0610879334,10.2970852862,23.780118419,30.0,7.00020948809,13.1830304086,36.5444587439,45.912044655,22.9159523454,5.87895495997,10.0759944049,32.4079418428,5.15103362737,38.3917625395,33.8854422566,56.1023290919,9.68226461974,170.621703657,52.9838638156,26.832632423,24.48,47.9752939057,12.0176411204,100.445587131,22.5706235359,15.4128055541,9.15929004761,32.8503691866,18.8875,56.0385616351,12.9598137352,23.2713569595,38.8,8.22001200866,12.03333935,42.08,248.264812111,44.0819645475,56.5216916195,19.7792309059,4.98,11.5408843732,32.7765796211,13.4964068973,25.5633616183,18.6567611918,30.5448452192,78.0,16.1897280987
2005-10-06,6.87513308502,11.4718609954,9.85341936221,23.5783969625,10.2561407157,32.2672196477,28.22,7.49030036421,16.9381594151,16.7456525811,13.8869688414,11.0462394344,17.3878109518,17.0981453643,15.8717156582,1.83631231887,26.0277768586,9.36597794304,7.77122840437,19.29,26.04,18.3756899498,20.255,19.9382918924,8.9405185682,14.8575584883,5.73148017541,67.6,7.09,24.3586183808,23.7981013703,22.4274986093,17.9118628093,12.2297516761,22.9992760688,22.0309451414,13.717294076,43.8,21.7780526156,36.6647826907,4.03959002468,11.77,0.815223824877,53.5820018967,31.3293543445,13.5561200905,7.6515834288,13.9213295775,10.4132589081,21.4314287533,4.4329004329,35.0401444476,10.2827279447,23.8194634197,30.63,7.21014338174,13.0316946004,36.2902237894,45.7553167917,23.0984007792,5.84302002745,10.0939765483,31.4100765936,5.14930625191,37.2346985499,33.2613051775,53.3426659132,9.74772553604,168.571314085,52.1036809696,25.0065780917,24.66,46.9577742185,11.9042671476,92.8070680798,22.9604062167,15.0783106187,9.55251195339,32.6431113368,17.5275,55.3832463131,12.5684398132,22.4217314516,39.9,8.16940507457,12.78000639,41.36,242.470795987,42.5345399188,56.6049341698,20.211444881,4.77,11.5579264352,32.2608191235,13.2488880546,25.4503327534,18.8510144772,30.2331631252,75.0,15.9487732155
2005-10-07,6.99119969474,11.2238640004,10.1307015151,23.6766402832,10.203274011,32.1183644825,29.195,7.55129156532,17.2632124459,16.5481469904,13.7443555542,10.9855874677,17.4028101417,16.979976364,15.8446923057,1.81734524409,26.5662825867,9.49708524583,8.12364618953,19.3,26.08,18.679501357,20.32,20.1197140206,8.89338050896,14.8623435313,5.83562578732,68.3,7.03,24.5839714524,24.3931891517,22.700399588,17.9421485677,11.8839994074,23.2208223766,22.1379525892,13.7871830221,42.2,22.0840674065,36.4693212525,4.05944058991,11.55,0.834319157711,53.9156286099,31.4130480783,13.5561200905,7.6515834288,13.8161461985,10.3124854348,21.7720260318,4.51948051948,35.2976928981,10.2741135399,23.8666774206,30.95,7.33803414453,13.0372996303,36.8495406893,46.4559825334,23.1087275879,5.91848338574,10.1958753615,32.7526589289,5.18730851207,37.8511670689,33.4780194411,54.0244650514,9.74772553604,167.253206503,52.6145013713,25.8358778753,24.42,48.1423493767,11.8718745839,95.0779791491,23.0560132893,15.7132501068,9.74316499861,33.2165247212,18.0,55.6380911605,12.5773346751,22.570320666,41.9,8.14048682652,12.63333965,41.84,243.524253464,44.4982767572,56.4800703444,20.211444881,4.84,11.4348970586,32.5788714304,13.7792855747,26.0531533663,18.9439182223,31.3552186638,76.0,15.9457231537
2005-10-10,6.9313528491,11.0358662784,9.72138024177,23.3737233777,10.1451206358,31.6641653888,29.12,7.46706562093,16.7933338074,16.3083187732,12.7282358829,10.9855874677,17.3990603443,17.1708647492,15.7726300326,1.78989289901,26.2141826876,9.35778373662,7.80591519425,19.19,26.06,18.6402998851,19.98,18.8679013358,8.81481707691,14.8097080584,5.78008146097,60.1,6.98,24.4364676237,23.9495782601,21.9974728248,17.9032097355,11.7852130449,23.0638937419,21.1371182242,13.5838697241,50.0,21.8035538482,36.0027358837,4.06936587253,11.23,0.831381414198,53.6673482652,30.9666814981,13.3647074014,7.59761458016,13.7666481377,10.4938776867,21.1170312655,4.32034632035,34.6470441811,10.0989539742,23.5991314159,30.28,7.30183864563,13.0429046602,35.7309068896,45.7829746499,22.7851424301,5.66334536486,10.0160539265,32.7390516755,5.06293747881,36.2198965262,33.3219851713,53.5618156362,9.68226461974,166.594152712,50.7519715991,25.3335135833,24.78,46.9425873575,11.4831638199,91.6997643353,22.7030025595,15.330684043,9.60811909158,32.7467402617,17.325,55.7928183894,11.5633204227,22.3188619955,42.3,8.24893025671,12.54667294,41.4,237.993601709,43.7913314954,56.0014256805,19.8258727018,4.87,11.2845278205,32.0201308913,13.7129858847,25.9024482131,18.749664937,30.9500319415,74.8,15.8389709903
2005-10-11,6.68833838501,11.1558648243,9.70157437371,23.2509192269,9.99709386257,31.3931726523,29.495,7.43802219184,16.9285043746,16.2377810622,12.6212759175,10.8112130635,17.4103097367,16.8481724789,15.5204120766,1.80137297059,25.7240043966,9.11195754389,7.89332590474,19.25,25.8,19.1009171798,20.515,19.0583945705,8.58698312394,15.4269786043,5.70370801223,59.8,6.66,24.0390267519,24.7502418206,22.3448013431,17.9897404737,11.7852130449,23.128511415,22.2953164831,13.4567989129,49.2,21.4380361813,35.4541828151,3.75175682882,10.95,0.832850285955,53.1940638581,31.8036188359,13.3441988989,7.54964227027,13.6800265315,10.3796677503,20.7895338823,4.2683982684,34.1116145077,10.0874681011,23.4417514131,29.83,7.2608170802,13.0933499297,34.3435104236,46.04111466,22.7954692388,5.71006077713,9.94412535256,33.1381977752,5.0318447205,36.2198965262,33.1052709077,55.1526802921,9.62870568822,164.690219538,50.6891013958,25.453124129,24.3,48.7877909693,11.4831638199,96.035140013,22.4603076828,15.470891501,9.61606296846,32.1871440674,17.8125,54.3092573131,11.8479560023,22.8217793365,41.3,8.10433901646,12.29333948,40.6,238.695906694,44.5925361254,55.3146746409,19.9067184813,4.62,11.106818721,31.6333105181,14.0511143037,25.0924080144,18.2260256459,30.5604293239,72.6,15.7413690123
2005-10-12,6.45076454324,11.055866036,9.54312742919,22.9480023215,9.92308047596,30.8206527863,28.8,7.33346584709,16.8641374378,15.9838453028,12.6034492566,10.5761866926,17.2565680397,16.7663631709,15.5294198608,1.76793102295,25.1993065077,8.87432555758,7.66161814835,19.02,26.0,18.7971057726,20.105,19.1853900602,8.54770140791,15.7188662268,5.66204976747,58.5,6.75,24.3217424236,23.9766277047,22.700399588,18.0113731582,11.5777616837,23.1792824439,22.0309451414,12.8818034919,42.6,21.1830238556,35.3848255306,3.63265343743,10.82,0.822568183659,52.5423279532,32.7103009519,13.3441988989,7.41771841805,13.5995921828,10.3292810136,20.3768871796,4.22510822511,32.69509803,10.0960825059,23.0876464068,28.6,7.15946968327,13.0204845405,34.6921755041,43.9944331513,22.2619013921,5.75318269615,9.68038724797,32.0632247567,4.80210378407,35.6508486625,32.3164309882,53.3345492567,9.62870568822,164.690219538,50.3747503794,25.1341626738,24.24,48.0512282107,11.5398508064,92.9009073802,21.2836052502,14.8199283034,9.07985127877,31.8348057228,16.75,53.2898779233,11.8301662786,22.1931326603,40.5,8.11879814048,12.29333948,40.44,238.081389832,43.2100653912,55.7516980297,19.362564196,4.47,11.0589739634,30.7393256557,13.74392574,24.7721595638,18.0655555406,30.4357564863,72.2,15.9823238954
2005-10-13,6.45439877678,11.0798657452,9.36817559462,22.9316284347,9.80677372557,30.5229424559,27.19,7.31894413254,16.4071321867,15.9415226762,12.8530225092,10.4435105154,17.2678174322,16.8209027096,15.5564432132,1.77392062551,25.2269221861,8.95626762182,7.248151613,19.01,26.05,18.8461076125,20.49,19.620803168,8.59483946714,15.4796140772,5.55096111477,58.2,6.69,24.5552901524,23.186783922,22.1711370839,17.8383116818,11.3604316862,23.4054442996,20.9356924401,12.7542608831,47.4,21.0215160494,35.4289619844,3.76168211143,11.44,0.807747135305,52.7362969725,33.8959621804,13.214311717,7.31577725951,13.3830381672,10.2990489717,20.6388850861,4.36363636364,32.8645378001,10.0989539742,23.3315854111,29.04,7.2004912487,12.9476191513,34.5832176664,44.4093010247,22.4787705709,5.87176797346,9.65041700881,31.6096496434,4.78310265398,35.565491483,32.2210767122,51.6138180983,9.53944080236,164.104393946,50.0211054859,24.4085253631,24.84,45.8795070874,11.3616917062,88.8845853238,21.5042369563,14.6516793539,9.26256044711,32.2631386123,16.44,53.1988619063,12.0970121345,21.1263383007,40.0,8.02481383431,12.6000063,39.64,236.150051124,42.2203420247,56.3968277942,19.6517433305,4.73,10.9974592751,30.3868893157,13.2378381062,25.035893582,18.4962910865,30.2799154393,72.8,15.9121724738
2005-10-14,6.63611045406,11.303863031,9.55633134124,23.0871803591,9.99180719209,30.8740879737,27.98,7.37122230491,16.6420715059,16.1249207247,13.1293357532,10.2350193799,17.5078044714,16.9027120175,15.4933887242,1.81684611054,25.5859260048,9.05459809891,7.49789650013,18.94,26.27,18.7285031968,21.075,19.6298742744,8.61055215356,15.589670066,5.90158467486,58.8,6.75,24.751961924,23.9928573715,22.9815702933,18.0027200844,11.3505530499,23.9777722612,21.4014895659,12.6841124482,51.4,21.3360312511,35.5928973842,3.81130852451,11.66,0.871477643228,53.5354493321,34.3144308493,13.3100180616,7.41771841805,13.5129705765,10.3964633292,21.5558777589,4.47619047619,33.5897400159,10.5813606468,23.3630614117,29.52,7.388707843,13.1437951991,34.8955634677,44.7135374652,22.6646596678,5.98316626427,9.54252414784,32.4034060917,4.80728591045,35.5180708277,32.7671966565,52.3362005186,9.49183286324,154.731184475,50.3275977269,25.1421367102,24.54,47.102049398,11.3697898471,92.2628001376,22.4014725612,15.4849122467,9.19900943204,32.8849121616,17.0325,53.2898779233,12.3994374378,21.4692364877,40.9,8.02481383431,13.04000652,39.8,234.394288662,43.6342325483,57.1043894713,19.9160468405,4.81,11.0589739634,30.6963456142,13.2046882612,25.2242750235,18.2344714409,30.4669246957,73.6,16.0280748226
2005-10-17,6.6470131547,11.4078617709,9.75108904387,22.9070676045,10.1715539881,31.0801951255,28.365,7.37412664782,17.0443648608,16.0120603871,13.5126089625,10.7846778281,17.6390473835,16.8845321713,15.4933887242,1.81884264473,25.8275631905,9.29223008522,7.63248124485,19.18,26.05,18.7285031968,20.98,20.1559984463,8.65769021279,15.2738572286,5.86686947089,59.0,6.71,25.2067653959,24.2417122619,23.2048529122,18.0892508226,11.3209171412,24.4162493286,22.1568362565,12.7797694048,65.4,21.7355505613,36.0090410914,3.87086022021,11.6,0.874441852899,54.0708038254,34.1679668152,13.3236903965,7.36374956941,14.6823622611,10.5980102758,21.4838283346,4.58874458874,32.9052033449,10.552645964,23.3001094106,29.82,7.39594694278,13.0597197501,34.8447164768,45.5709310702,22.2309185564,5.99035325077,9.6863812958,33.6416661509,4.96965920387,36.485452196,32.7411909448,52.823199903,9.0633614111,156.049292057,50.6340899679,25.5408385292,24.6,47.8386121566,11.2564158743,94.796461248,22.6588762183,15.737285671,9.32213952374,33.1336215813,17.5,53.0168298724,12.6129141226,22.1550328617,40.7,7.9597477762,13.18000659,39.44,242.295219741,44.6239559148,56.7089873576,19.4776139592,4.92,11.0863138249,30.9714178796,13.578176515,24.6968069872,18.4793994964,30.9032796274,74.0,16.1653276042
2005-10-18,6.49619246256,11.1638647274,9.34836972656,22.7187679066,10.1715539881,30.8053855898,27.49,7.31894413254,16.3781670651,15.631156748,13.4323889885,11.1372173845,17.6390473835,16.8845321713,15.1781162792,1.79238856675,25.6135416832,9.1857054017,7.24676414141,19.18,25.76,18.4736936295,20.27,19.929220786,8.64197752638,15.1207358528,5.88422707288,59.0,6.53,25.1002348529,23.5113772574,22.6259720484,17.9334954938,11.0838298712,24.323938367,20.8664523268,12.6139640133,58.6,21.4125349488,35.6622546687,3.95026248114,12.56,0.867031328722,54.0009749784,33.8471408357,13.4535775784,7.16586379108,14.2121306842,11.031336211,20.9467326262,4.66666666667,31.976673405,10.3717434617,23.4024064124,29.38,7.65655453489,13.2839209475,34.6558562249,44.9440196171,22.162069149,5.99754023728,9.85421463508,31.5280061231,4.81937753868,35.2904516822,32.0823795835,50.6966359242,9.01575347198,154.511499878,48.9916059072,24.3208109629,24.3,45.0290428713,11.0215697877,89.8792819078,22.4455989024,15.2826129146,9.03218801746,32.5532996019,16.2075,52.6982738131,12.2749093717,21.1453881999,39.2,7.59826967555,13.03333985,39.84,237.115720478,42.0632430776,56.2927746064,19.1946537309,4.63,10.9359445868,30.2923332244,13.0102091705,24.4142348249,17.9979891805,30.6695180569,71.6,15.9457231537
2005-10-19,6.63247622051,11.3238627887,9.62235090145,22.5059073784,10.0393872263,31.2023326969,28.595,7.38864836237,16.5551761413,15.8850925074,13.7087022324,10.9704244761,17.6540465734,17.6435407508,15.6014821339,1.81834351118,26.359164999,9.38236635589,7.24260172662,19.23,26.38,18.1012796465,20.675,19.8566519347,8.72839730164,15.1542311538,6.03697397034,58.0,6.88,25.6615688678,23.3436707008,22.5432747821,18.2363530776,11.3604316862,24.5731779632,21.3448385641,12.8562949701,66.0,21.5315407008,34.9182401618,3.99988889422,12.18,0.886298691582,54.6527108833,34.6073589175,13.6108094302,7.05192955507,14.1811943963,11.407557178,21.9750744093,4.85714285714,32.7357635748,10.4578875104,23.83520142,29.67,7.82305382985,13.3736014264,35.3168671065,46.0042375157,22.1551857573,6.00113373053,10.1299408353,31.5778993855,4.92129269094,37.1398572393,33.4346765883,51.6625180367,9.03955744154,154.511499878,51.3099446532,24.5440839816,24.78,46.0465625584,10.8839013921,98.6438725637,23.2913537759,15.9455938942,9.28242013932,32.9056379465,16.8275,53.207963508,12.3371734048,21.7930847754,37.8,7.55489230348,13.02667318,39.84,225.966628845,43.8306062321,55.7308873922,19.521146302,4.66,11.0726438941,30.3439092742,13.2643579822,24.0939863742,18.5723032416,31.4798915015,71.2,16.2232787786
2005-10-20,6.5398032651,11.1518648728,9.11069930978,22.3994771144,10.0658205787,30.4160720809,27.845,7.28118767471,16.0563323812,15.7269603648,13.4502156494,11.2964287971,17.642797181,17.5753663275,15.5023965083,1.7834041629,25.7930435925,9.21028802098,7.02893110097,19.17,24.75,17.6504627198,20.585,19.6752298065,8.79910439049,14.9676144771,6.02308788876,56.3,6.41,24.8748817813,22.764812586,22.369610523,17.9551281784,11.073951235,24.1808563766,19.8907961848,12.8244093179,63.8,21.2170254991,34.5084016623,4.04951530729,12.37,0.875923957734,54.7923685773,34.4260224943,13.4945945833,6.9439918578,14.09457279,11.4344301042,21.9750744093,4.58874458874,33.4948537447,10.4923451299,23.8588084204,30.31,7.82064079659,13.0877448997,34.9827297378,46.2715968119,21.9383162343,5.82145906794,10.070000357,29.4279533486,4.7641015239,35.8025947595,33.365328024,49.3898542425,9.02170446437,153.925674286,50.1154107908,23.4037967791,24.6,43.6774122421,10.8758032512,91.1179606729,23.3207713367,15.3326870067,9.37377472349,32.8572777816,15.65,52.552648186,12.1414864438,21.0234688445,36.2,7.46813755932,12.03333935,39.12,217.100028413,41.93756392,55.2938640034,19.1386835758,4.84,11.0658089288,29.7765727269,12.4378218467,23.3781368963,19.2479668429,30.607181638,70.8,16.4215327964
2005-10-21,6.54343749865,11.1598647759,9.45070004489,22.1784296428,10.0552472378,30.3321025006,28.315,7.32184847545,16.2429964978,15.8563412088,13.5126089625,11.4670124534,17.5753008262,17.7344399818,15.2231551999,1.80187210414,25.9725455019,9.47250262656,7.11772928306,18.53,25.5,17.6896641917,20.375,20.0017896373,8.79910439049,14.9484743051,6.0890467763,55.5,6.44,25.0756508815,22.9649784762,22.6425115016,18.0373323797,11.0937085075,23.2115912804,20.3188259761,12.8371635788,74.6,21.4550370031,34.6975578929,4.19839454653,12.38,0.874441852899,54.7768510557,34.5097162281,13.5629562579,6.97397455148,14.2121306842,11.4512256831,22.0471238336,4.50216450216,33.8676212388,10.5067024713,23.7722494189,31.44,7.83994506267,13.502517115,35.1643261338,46.280816098,21.5768648492,5.8394265342,10.105964644,29.8679212085,4.89019993262,35.8689836769,33.7814194101,48.804493007,8.95624354807,151.875284714,50.5162083368,23.6031476886,22.86,44.1330180721,10.7705274193,91.5871571748,23.7252627979,15.4408470457,9.20695330892,32.5809339819,16.0975,53.0168298724,12.0970121345,22.0026336675,36.9,7.47536712133,11.95333931,36.48,222.718468291,43.1550807597,55.1273789029,18.9707731106,4.55,11.1683334093,29.9227048678,12.6676607721,25.3373038885,19.6533650037,31.3084663497,70.0,16.6075865669
2005-10-24,6.75058881074,11.2998630795,10.0151672847,22.350355454,10.1874139996,30.8397367818,29.245,7.47577864966,16.8641374378,15.9569707541,14.1098021027,11.5845256389,17.8640352328,17.9298733286,15.1601007109,1.86675946523,26.4696277125,9.68555199359,7.43129786356,19.15,25.51,17.934673391,21.58,20.5097715963,8.93266222499,14.9915396921,6.15500566384,45.0,6.66,25.4976757247,23.9333485933,23.5108327973,17.972434326,11.3011598687,24.3331694632,21.3700167871,12.8307864484,83.002,21.4805382356,34.874103708,4.4266760467,12.43,0.889262901253,55.9794589755,35.1862405761,13.6039732628,7.23182571719,14.1688198811,11.6594908613,22.4532205887,4.50216450216,33.311858793,10.701962315,23.8588084204,30.03,7.84959719571,13.6538529232,35.3096032507,48.1892083156,21.9830675746,6.02628818329,10.1239467875,31.3148258198,5.19249063845,36.646682424,34.6049336118,51.1784580175,8.96814553285,154.145358883,52.6459364729,24.5680060907,22.44,45.7883859214,10.8839013921,94.9653719887,22.9824693873,16.0136946595,9.06793546344,32.484213652,17.2175,53.8814820334,12.2215402006,22.6922400214,38.0,7.5693514275,12.14667274,34.12,234.921017401,44.9302988616,55.5644022917,19.045399984,4.71,11.5237516083,31.246490145,13.1715384162,24.9040265729,19.6449192087,29.2513645288,71.6,16.8210908938
2005-10-25,6.61612216956,11.1998642912,10.401381712,22.3585423974,10.0711072492,30.5878280407,30.475,7.35670059036,17.5464269678,15.6838334168,13.7443555542,11.6148516222,18.0927728795,17.8117043282,15.1240695744,1.84679412335,26.3453571598,9.31681270449,7.62415641528,18.97,25.64,18.0228767028,20.7,20.4281316386,8.82267342011,14.8240631874,5.86686947089,51.7,6.55,25.0756508815,24.6041748197,24.1062531144,18.1930877085,11.2517666875,23.8346902708,21.9868832511,12.7542608831,110.6,21.4295357705,35.2461109615,4.54577943809,12.38,0.87740606257,56.0958403871,34.5306396615,13.3988882387,7.17186032982,14.1626326235,11.9819659758,22.1060733626,4.51082251082,33.5355192895,10.7105767199,23.6463454167,28.54,7.76031496508,13.4632819054,35.2660201156,47.0921132726,21.6044046121,5.92926386549,10.1599110745,31.4508983538,5.3807745638,36.2198965262,34.5789279002,52.5768209689,8.95029255568,152.9004795,51.4199675089,26.2425537308,22.5,46.6236632765,10.8677051103,97.5928723994,23.6958452371,16.3081303212,8.94480537174,32.0006120026,17.925,53.8268724233,11.865745726,23.2218272214,39.8,7.5115149314,11.78667256,33.16,230.268246877,45.9200222282,55.6476448419,19.1635592003,4.56,11.4827418161,30.3611012908,13.4301072073,24.8286739963,19.3999911532,28.6903367595,69.6,16.8210908938
2005-10-26,6.65609873856,10.9918668115,10.1769152073,22.3094207371,10.1874139996,30.2290489247,30.285,7.37412664782,17.4112564005,15.5688282222,13.9226221632,11.6944573285,18.4865016158,17.4662872502,13.511676213,1.84330018852,25.903506306,9.12834595673,7.59779445498,19.01,25.85,18.1404811184,25.57,20.7274781502,8.87766782255,14.5465306939,5.77313842017,51.4,6.55,25.0838455386,25.2912307129,23.4198658045,17.9291689569,11.0838298712,24.2962450785,22.0183560299,12.5438155785,98.4,21.3955341271,35.3532994921,4.33734850316,12.45,0.858138699709,55.8087662385,34.2795584602,13.2690010568,7.31577725951,13.9832021534,11.3806842518,21.7851259271,4.40692640693,33.3660795195,10.7852348954,23.3394544113,28.03,7.68551093401,13.586592564,35.5928936286,46.649587541,21.7558691775,5.90051591948,9.99207773521,30.8839294622,5.2857689134,34.8352133912,33.9634593915,50.9508175371,8.77771377635,149.23906955,50.712677722,26.1947095125,21.66,46.1300902939,10.8434106875,89.9918890683,23.8208698705,16.2981155028,8.87728241822,31.5377361381,18.0,53.9633964487,11.9013251735,23.0770479868,38.2,7.42476018724,11.74000587,32.88,230.970551862,45.8964573861,56.0638575932,18.7904248332,4.63,11.5510914698,31.100358004,13.498616887,25.035893582,19.298641613,27.6462017443,69.6,16.8027905229
2005-10-27,6.37626275556,10.8038690895,10.0745848889,21.8182041337,10.1292606244,29.8359186167,29.565,7.2172921307,16.9510328025,15.2381882877,13.4591289798,11.159961872,18.3065113364,16.9299817869,13.2774738253,1.82832618212,25.1716908293,8.86613135115,7.31197530638,19.28,26.34,17.9738748629,25.91,19.6843009129,8.64197752638,14.5130353929,5.65857824707,50.5,6.35,24.99370431,24.793520932,22.7334784945,17.6609236685,10.8862571463,23.1931290881,21.527380681,12.1803191433,80.0,21.1745234448,35.1830588846,4.96264130796,12.2,0.852210280368,55.5992796976,33.9657069585,13.4706679971,7.17785686855,14.1069473052,11.0985185265,20.8091837253,4.33766233766,31.8343439981,10.7651346174,22.8830524032,26.71,7.69757610032,13.4688869354,35.4766719351,46.5573946802,21.3772072477,5.87895495997,9.68038724797,28.003727493,5.10784924082,32.8625141303,33.1139394782,49.2516439508,8.64679194375,147.261908178,48.2293046924,26.2106575853,21.24,43.9963363231,10.3575222325,85.5063705099,23.151620362,15.5710396852,8.57541509662,30.2665546596,17.445,52.8256962368,13.6536129606,22.4636412301,37.7,7.36692369114,11.52667243,32.8,224.913171368,44.2076437051,55.6060235668,18.0379371931,4.54,11.3187026473,30.2235651581,12.6588208134,24.7721595638,18.9777014024,27.2565991268,68.6,16.6350371232
2005-10-28,6.60340235215,10.93586749,10.3155562837,22.3339815672,10.4094541594,30.6412632282,30.355,7.368317962,17.5303352336,15.5400769236,13.8156621978,11.2357768304,18.565247363,17.234494211,13.4396139398,1.88373000582,25.7792357534,9.14473436958,7.60195686976,19.68,26.53,18.1404811184,25.465,19.5935898487,8.73625364485,14.3168486303,5.67940736946,50.4,6.49,25.6124009248,24.8908989326,22.700399588,18.0762712119,11.1628589612,24.0793143189,21.7036282421,12.2377133173,71.8,21.1065201579,36.4062691756,5.10159526458,12.27,0.853692385203,56.7087824881,33.9796559142,13.559877719,7.23182571719,14.1935689114,11.5822311984,21.4641784916,4.41558441558,33.6032951975,11.0752531926,23.1978124088,27.52,7.7168803664,13.7659535219,36.0940996817,47.3686918549,21.5080181957,5.97957277102,9.59047653049,28.1670145338,5.30304266801,33.5738239599,34.25819079,51.1947180518,8.75986079918,147.188679979,49.6124491646,27.3589188242,21.18,45.8643202264,10.406111078,85.9192634316,23.2839993856,15.9335761121,8.89317017199,31.4962845682,17.7625,53.4628083555,13.5557694801,23.5342455696,38.2,7.48259668335,12.03333935,33.0,231.936221216,45.5037100184,56.6257448074,18.5043551518,4.33,11.5305865737,31.1261460289,13.2466780649,24.9605410054,19.1466173027,27.4903606973,68.8,16.9430933662
2005-10-31,6.91412932029,10.9598671992,10.4938090963,22.3012337937,10.5944876259,30.9160727639,30.77,7.52515247913,17.8296414896,15.6838334168,14.2880687117,11.34570852,18.8652311621,17.325393442,14.403446843,1.91667281991,27.001229521,9.48069683298,7.99183638799,19.88,26.92,18.659900621,26.015,19.775011977,8.90909319538,14.46039992,5.55443263516,51.1,6.56,26.0590097396,25.3453296021,23.7423851429,18.2060673192,11.3505530499,25.3716677805,22.4652694884,12.3971415783,80.8,21.1915242665,36.4314900063,5.2405492212,12.75,0.852210280368,57.0036153975,34.5445886172,13.9235788926,7.51366303784,14.2245051994,11.9181427761,22.6955686523,4.45021645022,35.2366945809,11.1068393438,23.4889654139,28.33,7.82378928835,13.93410442,36.7623744192,48.0324804523,21.5699814575,5.89931004926,9.84222653942,27.6227243978,5.34968180549,35.0059277503,35.1943964088,51.8938995275,8.77771377635,148.360331163,51.3570973057,27.2153861693,21.9,45.8491333654,10.6895460101,86.0694063123,23.6664276763,16.3321658854,9.34597115439,33.2510676961,18.135,53.9178884402,13.9115639546,23.8009441595,37.7,7.46813755932,12.40667287,33.68,241.680702879,45.1580923349,57.166821384,19.0827134207,4.64,11.8108201537,31.4012182942,13.2952978376,25.5633616183,19.7040397738,27.1475103938,70.0,16.9369932426
2005-11-01,6.8868725687,10.7878692833,10.5928384366,22.2930468503,10.6790743535,30.4160720809,30.95,7.52805682204,18.1386027862,15.4250717289,14.234588729,11.3494992679,18.8277331872,17.1208701721,14.2593222967,1.84829152399,27.0150373602,9.5216678651,7.90720062069,19.79,27.39,18.9735123962,26.06,19.158176741,8.83052976332,14.446044791,5.43292942127,51.2,6.5,26.2310975397,25.7294317156,23.65141815,18.1152100441,11.3209171412,25.7316805306,22.4149130424,12.1165478389,91.0,21.2680279642,36.1792816989,5.36957789521,12.8,0.834425022343,56.5458485119,34.6352568288,13.9441657515,7.58562150269,14.1378835931,11.9584521654,23.1213152504,4.41558441558,35.5145758038,11.0407955732,23.3709304118,28.42,7.88696274223,13.8668440608,36.3701262037,48.9175319155,21.8109473264,5.89931004926,9.79427415677,27.0693627597,5.39113881657,35.0818007988,35.3330935375,52.324790437,9.01575347198,150.776861729,51.3963911827,27.5742178065,21.96,45.5529895758,10.9567846604,87.5145315382,23.8576418216,16.2079821369,9.42938186168,32.8641863766,17.7325,54.3183589148,13.8315101979,24.1095525278,37.2,7.54043317945,12.1333394,32.96,243.612041587,45.6372441234,57.021146921,18.8868178781,4.69,11.6946257425,32.3123951733,13.1870083439,25.7140667716,20.0334257795,26.9760852421,71.2,16.2415791495
