,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2015-03-06,210.46,210.46,207.1,207.5,182.670442085,188127982,0.0000,1.0
2015-03-09,207.74,208.79,207.55,208.36,183.427534037,89818893,0.0000,1.0
2015-03-10,206.71,206.81,204.93,204.98,180.451986595,157121263,0.0000,1.0
2015-03-11,205.29,205.5,204.4,204.5,180.029423645,110145718,0.0000,1.0
2015-03-12,205.26,207.18,205.2,207.1,182.318306293,93993523,0.0000,1.0
2015-03-13,206.77,207.93,204.58,205.83,181.200275153,162410893,0.0000,1.0
2015-03-16,206.71,208.69,205.86,208.58,183.621208723,136099192,0.0000,1.0
2015-03-17,207.69,208.42,206.98,207.96,183.075398245,94510422,0.0000,1.0
2015-03-18,207.39,211.27,206.62,210.46,185.276246945,228808524,0.0000,1.0
2015-03-19,209.96,210.47,209.03,209.5,184.431121045,117917302,0.0000,1.0
2015-03-20,209.71,211.02,209.49,210.41,186.051658763,177715081,0.9308,1.0
2015-03-23,210.42,211.11,210.0,210.0,185.689122856,71784536,0.0000,1.0
2015-03-24,209.85,210.4,208.74,208.82,184.645726832,77805321,0.0000,1.0
2015-03-25,209.07,209.35,205.71,205.76,181.939971042,159521708,0.0000,1.0
2015-03-26,204.96,206.37,204.12,205.27,181.506696422,153067241,0.0000,1.0
2015-03-27,205.13,205.95,204.9,205.74,181.922286364,118938966,0.0000,1.0
2015-03-30,206.979996,208.610001,206.960007,208.25,184.141713499,96180400,0.0000,1.0
2015-03-31,207.26,208.1,206.36,206.43,182.532407768,126768703,0.0000,1.0
2015-04-01,206.43,206.43,204.51,205.7,181.886917007,137303584,0.0000,1.0
2015-04-02,205.62,206.98,205.4,206.44,182.541250107,86900906,0.0000,1.0
2015-04-06,206.44,208.45,205.21,207.83,183.770335253,114368155,0.0000,1.0
2015-04-07,207.86,208.76,207.24,207.28,183.284006598,81236337,0.0000,1.0
2015-04-08,207.55,208.51,207.08,207.98,183.902970341,89351939,0.0000,1.0
2015-04-09,207.78,209.18,207.19,208.9,184.716465546,85548854,0.0000,1.0
2015-04-10,209.2,210.09,208.96,210.04,185.724492213,72722915,0.0000,1.0
2015-04-13,209.87,210.63,209.03,209.09,184.88446999,74436594,0.0000,1.0
2015-04-14,208.85,209.71,208.1,209.49,185.238163558,75099866,0.0000,1.0
2015-04-15,210.05,211.04,209.95,210.43,186.069343441,99529320,0.0000,1.0
2015-04-16,210.03,210.98,209.79,210.37,186.016289406,68934864,0.0000,1.0
2015-04-17,208.94,209.23,207.01,207.95,183.876443323,191113230,0.0000,1.0
2015-04-20,209.06,210.25,208.96,209.85,185.556487768,92189481,0.0000,1.0
2015-04-21,210.67,210.86,209.24,209.6,185.335429289,72559831,0.0000,1.0
2015-04-22,210.01,210.85,208.9,210.63,186.246190225,78264616,0.0000,1.0
2015-04-23,210.15,211.94,210.01,211.16,186.714834201,102585942,0.0000,1.0
2015-04-24,211.66,211.97,211.11,211.65,187.148108821,61327387,0.0000,1.0
2015-04-27,212.33,212.48,210.54,210.77,186.369982973,79358126,0.0000,1.0
2015-04-28,210.74,211.5,209.33,211.44,186.962419699,86863531,0.0000,1.0
2015-04-29,211.44,211.44,209.6,210.57,186.19313619,125684903,0.0000,1.0
2015-04-30,209.88,210.35,207.62,208.46,184.327402622,161304890,0.0000,1.0
2015-05-01,209.4,210.77,209.28,210.72,186.325771277,103399711,0.0000,1.0
2015-05-04,211.23,212.02,211.1,211.32,186.856311628,70927235,0.0000,1.0
2015-05-05,211.03,211.46,208.73,208.9,184.716465546,113326156,0.0000,1.0
2015-05-06,209.56,209.93,206.76,208.04,183.956024376,135060151,0.0000,1.0
2015-05-07,207.92,209.38,207.52,208.87,184.689938528,88244940,0.0000,1.0
2015-05-08,210.88,211.86,210.78,211.62,187.121581804,155877260,0.0000,1.0
2015-05-11,211.57,211.89,210.52,210.61,186.228505546,75708065,0.0000,1.0
2015-05-12,209.61,210.63,208.62,209.98,185.671438178,119727592,0.0000,1.0
2015-05-13,210.47,211.22,209.74,210.02,185.706807534,94667943,0.0000,1.0
2015-05-14,211.24,212.32,210.91,212.21,187.643279816,95934006,0.0000,1.0
2015-05-15,212.44,212.61,211.86,212.44,187.846653617,76510099,0.0000,1.0
2015-05-18,212.24,213.4,212.16,213.1,188.430248003,74549685,0.0000,1.0
2015-05-19,213.24,213.57,212.69,213.03,188.368351629,72114610,0.0000,1.0
2015-05-20,213.15,213.78,212.5,212.88,188.235716541,76857530,0.0000,1.0
2015-05-21,212.71,213.75,212.51,213.5,188.78394157,64764585,0.0000,1.0
2015-05-22,213.04,213.54,212.91,212.99,188.332982272,57433495,0.0000,1.0
2015-05-26,212.4,212.91,210.2,210.7,186.308086599,124308584,0.0000,1.0
2015-05-27,211.25,212.98,210.76,212.7,188.076554436,93213981,0.0000,1.0
2015-05-28,212.33,212.59,211.63,212.46,187.864338295,74974560,0.0000,1.0
2015-05-29,212.38,212.43,210.82,211.14,186.697149523,124919611,0.0000,1.0
2015-06-01,211.94,212.34,210.62,211.57,187.077370108,93338750,0.0000,1.0
2015-06-02,211.02,212.19,210.27,211.36,186.891680985,91531012,0.0000,1.0
2015-06-03,212.0,212.67,211.33,211.92,187.386851979,87820909,0.0000,1.0
2015-06-04,211.07,211.86,209.75,210.13,185.804073265,151882820,0.0000,1.0
2015-06-05,209.95,210.58,208.98,209.77,185.485749055,121704676,0.0000,1.0
2015-06-08,209.64,209.82,208.39,208.42,184.292033265,89063330,0.0000,1.0
2015-06-09,208.45,209.1,207.69,208.45,184.318560283,105034690,0.0000,1.0
2015-06-10,209.37,211.41,209.3,210.96,186.537987418,134551285,0.0000,1.0
2015-06-11,211.48,212.09,211.2,211.65,187.148108821,73876447,0.0000,1.0
2015-06-12,210.64,211.48,209.68,209.93,185.627226482,135382369,0.0000,1.0
2015-06-15,208.64,209.45,207.79,209.1,184.89331233,124384184,0.0000,1.0
2015-06-16,208.93,210.35,208.72,210.25,185.910181336,85308227,0.0000,1.0
2015-06-17,210.59,211.32,209.36,210.59,186.210820868,126708635,0.0000,1.0
2015-06-18,211.31,213.34,210.63,212.71,188.085396775,165867949,0.0000,1.0
2015-06-19,211.46,211.55,210.36,210.81,187.316175162,130478689,1.0301,1.0
2015-06-22,211.91,212.59,211.64,211.89,188.275814027,70696027,0.0000,1.0
2015-06-23,212.14,212.44,211.57,212.05,188.417982748,68476797,0.0000,1.0
2015-06-24,211.72,212.17,210.47,210.51,187.049608811,92307318,0.0000,1.0
2015-06-25,211.1,211.25,209.77,209.83,186.445391748,97107361,0.0000,1.0
2015-06-26,210.29,210.58,209.16,209.9,186.507590563,104174840,0.0000,1.0
2015-06-29,208.05,209.83,205.33,205.47,182.571294106,202621332,0.0000,1.0
2015-06-30,207.26,207.32,205.28,205.89,182.944486998,182925106,0.0000,1.0
2015-07-01,207.73,208.03,206.56,207.57,184.437258567,135979873,0.0000,1.0
2015-07-02,208.07,208.27,206.81,207.32,184.21511994,104373652,0.0000,1.0
2015-07-06,205.77,207.65,205.53,206.67,183.637559512,117975369,0.0000,1.0
2015-07-07,206.96,208.17,204.11,208.01,184.828222549,173820249,0.0000,1.0
2015-07-08,206.42,206.76,204.25,204.53,181.736052872,164020059,0.0000,1.0
2015-07-09,207.04,207.35,204.77,204.8,181.975962588,144113107,0.0000,1.0
2015-07-10,207.29,207.98,204.95,207.48,184.357288661,129456890,0.0000,1.0
2015-07-13,208.99,209.9,208.94,209.76,186.383192932,106069400,0.0000,1.0
2015-07-14,209.72,211.05,209.65,210.72,187.236205257,81709575,0.0000,1.0
2015-07-15,210.73,211.28,210.04,210.63,187.156235351,97914141,0.0000,1.0
2015-07-16,211.87,212.3,211.58,212.27,188.613464739,106683266,0.0000,1.0
2015-07-17,212.29,212.55,211.8,212.47,188.79117564,89029973,0.0000,1.0
2015-07-20,212.75,213.18,212.21,212.62,188.924458816,70446821,0.0000,1.0
2015-07-21,212.43,212.74,211.39,211.76,188.160301942,77965048,0.0000,1.0
2015-07-22,210.93,211.77,210.89,211.29,187.742681325,88667920,0.0000,1.0
2015-07-23,211.53,211.65,209.75,210.14,186.720843644,90509128,0.0000,1.0
2015-07-24,210.3,210.37,207.6,207.94,184.766023733,117754979,0.0000,1.0
2015-07-27,208.0,208.0,206.26,206.74,183.699758328,132361082,0.0000,1.0
2015-07-28,207.79,209.5,206.8,209.31,185.983343405,123544845,0.0000,1.0
2015-07-29,209.48,211.04,209.31,210.77,187.280632982,105791255,0.0000,1.0
2015-07-30,210.16,211.02,209.42,210.82,187.325060707,91304374,0.0000,1.0
2015-07-31,211.42,211.45,210.16,210.45,186.996295541,103266857,0.0000,1.0
2015-08-03,210.46,210.53,208.65,209.73,186.356536297,113965728,0.0000,1.0
2015-08-04,209.7,210.25,208.8,209.32,185.99222895,81820823,0.0000,1.0
2015-08-05,210.45,211.31,209.73,210.1,186.685301464,85786817,0.0000,1.0
2015-08-06,210.29,210.42,207.65,208.35,185.13033108,116030803,0.0000,1.0
2015-08-07,208.16,208.34,206.87,207.92,184.748252643,117857956,0.0000,1.0
2015-08-10,209.28,210.67,209.28,210.63,187.156235351,80270676,0.0000,1.0
2015-08-11,208.97,209.47,207.76,208.66,185.405782977,126081377,0.0000,1.0
2015-08-12,207.11,209.14,205.36,208.92,185.636807148,172123672,0.0000,1.0
2015-08-13,208.73,209.55,208.01,208.7,185.441325157,89383253,0.0000,1.0
2015-08-14,208.43,209.51,208.26,209.36,186.02777113,72786528,0.0000,1.0
2015-08-17,208.71,210.59,208.16,210.56,187.094036536,79072643,0.0000,1.0
2015-08-18,210.26,210.68,209.7,209.93,186.534247198,71692678,0.0000,1.0
2015-08-19,209.09,210.01,207.35,208.28,185.068132265,172864412,0.0000,1.0
2015-08-20,206.51,208.29,203.9,204.01,181.274004529,194327884,0.0000,1.0
2015-08-21,201.73,203.94,197.52,197.63,175.605026789,346588469,0.0000,1.0
2015-08-24,187.490005,197.479996,182.399994,189.5,168.381078664,507244300,0.0000,1.0
2015-08-25,195.43,195.45,186.92,187.23,166.364059938,369833071,0.0000,1.0
2015-08-26,192.08,194.79,188.37,194.68,172.983790999,339256986,0.0000,1.0
2015-08-27,197.02,199.42,195.21,199.16,176.964515181,274143906,0.0000,1.0
2015-08-28,198.5,199.84,197.92,199.24,177.035599541,160414352,0.0000,1.0
2015-08-31,198.11,199.13,197.01,197.54,175.525056883,163298816,0.0000,1.0
2015-09-01,193.12,194.77,190.73,191.77,170.39809739,256000392,0.0000,1.0
2015-09-02,194.62,195.46,192.42,195.41,173.632435788,160269331,0.0000,1.0
2015-09-03,196.26,198.05,194.96,195.65,173.845688869,152087836,0.0000,1.0
2015-09-04,192.85,193.86,191.61,192.59,171.126712084,207080961,0.0000,1.0
2015-09-08,195.94,197.61,195.17,197.46,175.453972523,116025739,0.0000,1.0
2015-09-09,199.32,199.47,194.35,194.76,173.05487536,149347735,0.0000,1.0
2015-09-10,194.56,197.22,194.25,195.85,174.02339977,158611063,0.0000,1.0
2015-09-11,195.38,196.82,194.53,196.74,174.814213279,119691212,0.0000,1.0
2015-09-14,196.95,197.01,195.43,195.98,174.138911856,79451983,0.0000,1.0
2015-09-15,196.61,198.99,195.96,198.45,176.333641483,113806176,0.0000,1.0
2015-09-16,198.82,200.41,198.41,200.14,177.835298596,99581557,0.0000,1.0
2015-09-17,200.02,202.89,199.28,199.7,177.444334614,276046618,0.0000,1.0
2015-09-18,195.71,198.68,194.96,195.36,174.506266945,223657456,1.0334,1.0
2015-09-21,196.44,197.68,195.21,196.44,175.47098218,105726209,0.0000,1.0
2015-09-22,193.88,194.46,192.56,193.9,173.202114868,153890876,0.0000,1.0
2015-09-23,194.11,194.67,192.91,193.6,172.934138414,92790620,0.0000,1.0
2015-09-24,192.15,193.45,190.56,192.93,172.335657666,159378840,0.0000,1.0
2015-09-25,194.64,195.0,191.81,192.87,172.282062375,155054777,0.0000,1.0
2015-09-28,191.78,191.91,187.64,187.91,167.851518333,178515871,0.0000,1.0
2015-09-29,188.27,189.74,186.93,188.08,168.003371657,159045572,0.0000,1.0
2015-09-30,190.37,191.83,189.44,191.59,171.138696171,163452044,0.0000,1.0
2015-10-01,192.08,192.49,189.82,192.13,171.621053788,131078964,0.0000,1.0
2015-10-02,189.77,195.03,189.12,195.0,174.1846952,211003342,0.0000,1.0
2015-10-05,196.46,198.74,196.33,198.47,177.284289519,126320842,0.0000,1.0
2015-10-06,198.31,198.98,197.0,197.79,176.676876223,110274530,0.0000,1.0
2015-10-07,198.9,199.83,197.48,199.41,178.123949076,124307295,0.0000,1.0
2015-10-08,198.95,201.55,198.59,201.21,179.731807801,153055231,0.0000,1.0
2015-10-09,201.38,201.9,200.58,201.33,179.838998382,107069240,0.0000,1.0
2015-10-12,201.42,201.76,200.91,201.52,180.008716803,56395585,0.0000,1.0
2015-10-13,200.65,202.16,200.05,200.25,178.874283147,88038718,0.0000,1.0
2015-10-14,200.18,200.87,198.94,199.29,178.016758494,99106161,0.0000,1.0
2015-10-15,200.08,202.36,199.64,202.35,180.750118326,134142195,0.0000,1.0
2015-10-16,202.83,203.29,201.92,203.27,181.571912786,114580052,0.0000,1.0
2015-10-19,202.5,203.37,202.13,203.37,181.66123827,76523897,0.0000,1.0
2015-10-20,202.85,203.84,202.55,203.11,181.42899201,78448484,0.0000,1.0
2015-10-21,203.61,203.79,201.65,201.85,180.303490903,102038033,0.0000,1.0
2015-10-22,202.98,205.51,201.85,205.21,183.304827189,174911723,0.0000,1.0
2015-10-23,207.25,207.95,206.3,207.52,185.368245886,144442340,0.0000,1.0
2015-10-26,207.3,207.37,206.56,206.99,184.894820817,69032965,0.0000,1.0
2015-10-27,206.2,207.0,205.79,206.57,184.519653781,77905770,0.0000,1.0
2015-10-28,207.0,208.98,206.21,208.94,186.636667769,135906725,0.0000,1.0
2015-10-29,208.35,209.27,208.21,208.89,186.592005027,90525498,0.0000,1.0
2015-10-30,209.06,209.44,207.74,207.93,185.734480374,131076942,0.0000,1.0
2015-11-02,208.32,210.62,208.17,210.39,187.931887298,86270811,0.0000,1.0
2015-11-03,209.97,211.66,209.7,211.0,188.476772754,95246052,0.0000,1.0
2015-11-04,211.35,211.5,209.72,210.38,187.922954749,96224477,0.0000,1.0
2015-11-05,210.43,210.98,209.09,210.15,187.717506134,78408744,0.0000,1.0
2015-11-06,209.74,210.32,208.46,210.04,187.619248101,110471473,0.0000,1.0
2015-11-09,209.31,209.49,206.95,208.08,185.868468601,131008660,0.0000,1.0
2015-11-10,207.51,208.6,207.19,208.56,186.297230927,75874602,0.0000,1.0
2015-11-11,208.88,208.94,207.66,207.74,185.564761953,67845971,0.0000,1.0
2015-11-12,206.5,207.06,204.82,204.84,182.974322896,121315200,0.0000,1.0
2015-11-13,204.35,204.67,202.44,202.54,180.919836747,153577050,0.0000,1.0
2015-11-16,202.32,205.69,202.18,205.62,183.671061677,117645231,0.0000,1.0
2015-11-17,205.99,207.04,204.88,205.47,183.53707345,121123744,0.0000,1.0
2015-11-18,206.04,208.9,205.99,208.73,186.449084251,121342544,0.0000,1.0
2015-11-19,208.59,209.05,208.2,208.55,186.288298379,88220465,0.0000,1.0
2015-11-20,209.45,210.12,208.86,209.31,186.967172063,94011519,0.0000,1.0
2015-11-23,209.38,209.98,208.52,209.07,186.752790899,64931172,0.0000,1.0
2015-11-24,207.87,209.83,207.41,209.35,187.002902257,98874365,0.0000,1.0
2015-11-25,209.5,209.74,209.01,209.32,186.976104611,51980062,0.0000,1.0
2015-11-27,209.43,209.8,208.86,209.56,187.190485775,37317779,0.0000,1.0
2015-11-30,209.75,209.89,208.56,208.69,186.413354057,112822700,0.0000,1.0
2015-12-01,209.44,210.82,209.11,210.68,188.190931203,97858418,0.0000,1.0
2015-12-02,210.62,211.0,208.23,208.53,186.270433282,108441259,0.0000,1.0
2015-12-03,208.83,209.15,204.75,205.61,183.662129128,166224154,0.0000,1.0
2015-12-04,205.61,209.97,205.61,209.62,187.244081065,192913879,0.0000,1.0
2015-12-07,209.23,209.73,207.2,208.35,186.109647409,102027111,0.0000,1.0
2015-12-08,206.49,208.29,205.78,206.95,184.859090623,103372367,0.0000,1.0
2015-12-09,206.19,208.68,204.18,205.34,183.420950319,162401537,0.0000,1.0
2015-12-10,205.42,207.43,205.14,205.87,183.894375388,116128884,0.0000,1.0
2015-12-11,203.35,204.14,201.51,201.88,180.330288548,211125329,0.0000,1.0
2015-12-14,202.07,203.05,199.95,202.9,181.241408492,182385177,0.0000,1.0
2015-12-15,204.7,206.11,202.87,205.03,183.144041317,154069569,0.0000,1.0
2015-12-16,206.37,208.39,204.8,208.03,185.823805858,197017008,0.0000,1.0
2015-12-17,208.4,208.48,204.84,204.86,182.992187993,173092476,0.0000,1.0
2015-12-18,202.77,202.93,199.83,200.02,179.751057443,251393535,1.2115,1.0
2015-12-21,201.41,201.88,200.09,201.67,181.233855387,99094290,0.0000,1.0
2015-12-22,202.72,203.85,201.55,203.5,182.878413106,111026246,0.0000,1.0
2015-12-23,204.69,206.07,204.58,206.02,185.143049967,110987228,0.0000,1.0
2015-12-24,205.72,206.33,205.42,205.68,184.837503724,48542150,0.0000,1.0
2015-12-28,204.86,205.26,203.94,205.21,184.415130976,65899939,0.0000,1.0
2015-12-29,206.51,207.79,206.47,207.4,186.383208247,92640672,0.0000,1.0
2015-12-30,207.11,207.21,205.76,205.93,185.062170079,63317679,0.0000,1.0
2015-12-31,205.13,205.89,203.87,203.87,183.210919312,114877859,0.0000,1.0
2016-01-04,200.490005,201.029999,198.589996,201.020004,180.649726458,222353500,0.0000,1.0
2016-01-05,201.399994,201.899994,200.050003,201.360001,180.955270005,110845800,0.0000,1.0
2016-01-06,198.339996,200.059998,197.600006,198.820007,178.672665228,152112600,0.0000,1.0
2016-01-07,195.330002,197.440002,193.589996,194.050003,174.386027577,213436100,0.0000,1.0
2016-01-08,195.190002,195.850006,191.580002,191.919998,172.471865738,209817200,0.0000,1.0
2016-01-11,193.009995,193.410004,189.820007,192.110001,172.642614864,187941300,0.0000,1.0
2016-01-12,193.820007,194.550003,191.139999,193.660004,174.035548962,172330500,0.0000,1.0
2016-01-13,194.449997,194.860001,188.380005,188.830002,169.694993183,221168900,0.0000,1.0
2016-01-14,189.550003,193.259995,187.660004,191.929993,172.480847899,240795600,0.0000,1.0
2016-01-15,186.770004,188.759995,185.520004,187.809998,168.778350859,314240200,0.0000,1.0
2016-01-19,189.960007,190.110001,186.199997,188.059998,169.003017214,195244400,0.0000,1.0
2016-01-20,185.029999,187.5,181.020004,185.649994,166.837229956,286547800,0.0000,1.0
2016-01-21,186.210007,188.869995,184.639999,186.690002,167.771849182,195772900,0.0000,1.0
2016-01-22,189.779999,190.759995,188.880005,190.520004,171.213739541,168319600,0.0000,1.0
2016-01-25,189.919998,190.149994,187.410004,187.639999,168.625578636,130371700,0.0000,1.0
2016-01-26,188.419998,190.529999,188.020004,190.199997,170.926160316,141036800,0.0000,1.0
2016-01-27,189.580002,191.559998,187.059998,188.130005,169.065930084,185681700,0.0000,1.0
2016-01-28,189.960007,190.199997,187.160004,189.110001,169.946618602,143798800,0.0000,1.0
2016-01-29,190.020004,193.880005,189.880005,193.720001,174.089466191,210529300,0.0000,1.0
2016-02-01,192.529999,194.580002,191.839996,193.649994,174.026553321,136061600,0.0000,1.0
2016-02-02,191.960007,191.970001,189.539993,190.160004,170.890219989,182564900,0.0000,1.0
2016-02-03,191.410004,191.779999,187.100006,191.300003,171.91469767,205054900,0.0000,1.0
2016-02-04,190.710007,192.75,189.960007,191.600006,172.184299992,139531800,0.0000,1.0
2016-02-05,190.990005,191.669998,187.199997,187.949997,168.904163119,180788300,0.0000,1.0
2016-02-08,185.770004,186.119995,182.800003,185.419998,166.630540503,191526700,0.0000,1.0
2016-02-09,183.360001,186.940002,183.199997,185.429993,166.639522664,184513100,0.0000,1.0
2016-02-10,186.410004,188.339996,185.119995,185.270004,166.495746082,148214100,0.0000,1.0
2016-02-11,182.339996,184.100006,181.089996,182.860001,164.329959723,219058900,0.0000,1.0
2016-02-12,184.960007,186.649994,183.960007,186.630005,167.717931953,127632400,0.0000,1.0
2016-02-16,188.770004,189.809998,187.630005,189.779999,170.548722636,120250700,0.0000,1.0
2016-02-17,191.160004,193.320007,191.009995,192.880005,173.334590832,136009500,0.0000,1.0
2016-02-18,193.199997,193.270004,191.720001,192.089996,172.624637062,102343000,0.0000,1.0
2016-02-19,191.169998,192.179993,190.449997,192.0,172.543760769,114793000,0.0000,1.0
2016-02-22,193.869995,194.949997,193.789993,194.779999,175.04204974,103640300,0.0000,1.0
2016-02-23,194.0,194.320007,192.179993,192.320007,172.831339994,111455300,0.0000,1.0
2016-02-24,190.630005,193.529999,189.320007,193.199997,173.622156578,150812200,0.0000,1.0
2016-02-25,193.729996,195.550003,192.830002,195.539993,175.725030067,110728300,0.0000,1.0
2016-02-26,196.570007,196.679993,194.899994,195.089996,175.320633324,129833700,0.0000,1.0
2016-02-29,195.110001,196.229996,193.330002,193.559998,173.945677028,125918100,0.0000,1.0
2016-03-01,195.009995,198.210007,194.449997,198.110001,178.034607388,141799700,0.0000,1.0
2016-03-02,197.740005,199.059998,197.25,199.0,178.834418713,102415000,0.0000,1.0
2016-03-03,198.789993,199.800003,198.110001,199.779999,179.535376843,95172200,0.0000,1.0
2016-03-04,200.009995,201.350006,199.029999,200.429993,180.119503974,129293600,0.0000,1.0
2016-03-07,199.339996,201.070007,199.25,200.589996,180.263293138,100219000,0.0000,1.0
2016-03-08,199.320007,199.919998,198.210007,198.399994,178.295214069,123974900,0.0000,1.0
2016-03-09,199.360001,199.789993,198.429993,199.380005,179.175916067,94801200,0.0000,1.0
2016-03-10,199.960007,201.070007,197.380005,199.539993,179.31969175,156838700,0.0000,1.0
2016-03-11,201.259995,202.809998,199.520004,202.759995,182.213396202,137964500,0.0000,1.0
2016-03-14,202.160004,203.039993,201.770004,202.5,181.979747686,73612000,0.0000,1.0
2016-03-15,201.360001,202.529999,201.050003,202.169998,181.6831863,93169100,0.0000,1.0
2016-03-16,201.600006,203.820007,201.550003,203.339996,182.734623045,129303200,0.0000,1.0
2016-03-17,203.240005,205.229996,202.770004,204.630005,183.893909525,134278500,0.0000,1.0
2016-03-18,204.169998,204.779999,203.800003,204.380005,184.61248599,138372400,1.0496,1.0
2016-03-21,204.070007,204.940002,203.800003,204.669998,184.874431031,72926700,0.0000,1.0
2016-03-22,203.759995,205.229996,203.570007,204.559998,184.775070169,97471900,0.0000,1.0
2016-03-23,204.110001,204.330002,203.009995,203.210007,183.555649538,81052500,0.0000,1.0
2016-03-24,202.0,203.160004,201.740005,203.119995,183.474343448,84360900,0.0000,1.0
2016-03-28,203.610001,203.860001,202.710007,203.240005,183.582746148,62408200,0.0000,1.0
2016-03-29,202.759995,205.25,202.399994,205.119995,185.280904574,92922900,0.0000,1.0
2016-03-30,206.300003,206.869995,205.589996,206.020004,186.09386521,86365300,0.0000,1.0
2016-03-31,205.910004,206.410004,205.330002,205.520004,185.642224929,94584100,0.0000,1.0
2016-04-01,204.350006,207.139999,203.979996,206.919998,186.906812297,114423500,0.0000,1.0
2016-04-04,206.830002,207.070007,205.889999,206.25,186.301616127,63497000,0.0000,1.0
2016-04-05,204.669998,206.259995,203.889999,204.190002,184.440859973,99662200,0.0000,1.0
2016-04-06,204.190002,206.490005,203.979996,206.419998,186.455172016,91839800,0.0000,1.0
2016-04-07,205.139999,205.559998,203.089996,203.949997,184.224068122,113859000,0.0000,1.0
2016-04-08,205.339996,205.850006,203.869995,204.5,184.720875141,95040600,0.0000,1.0
2016-04-11,205.25,206.070007,203.910004,204.020004,184.287304084,83757500,0.0000,1.0
2016-04-12,204.220001,206.25,203.699997,205.919998,186.003531734,115350600,0.0000,1.0
2016-04-13,207.0,208.100006,206.839996,208.0,187.882357112,96336400,0.0000,1.0
2016-04-14,208.070007,208.600006,207.600006,208.009995,187.891385401,65212900,0.0000,1.0
2016-04-15,208.009995,208.169998,207.399994,207.779999,187.683634485,75761600,0.0000,1.0
2016-04-18,207.779999,209.279999,207.0,209.240005,189.002429527,75277700,0.0000,1.0
2016-04-19,209.740005,210.199997,208.940002,209.899994,189.598584762,88316100,0.0000,1.0
2016-04-20,209.949997,210.919998,209.389999,210.100006,189.779251714,81100300,0.0000,1.0
2016-04-21,210.119995,210.25,208.649994,208.970001,188.758540161,85695000,0.0000,1.0
2016-04-22,208.550003,209.289993,207.910004,208.970001,188.758540161,99251700,0.0000,1.0
2016-04-25,208.259995,208.660004,207.539993,208.610001,188.433359159,66166500,0.0000,1.0
2016-04-26,209.039993,209.520004,208.360001,208.919998,188.713373423,75864200,0.0000,1.0
2016-04-27,208.470001,209.809998,208.050003,209.350006,189.101791292,77329400,0.0000,1.0
2016-04-28,208.460007,209.759995,206.960007,207.449997,187.385550092,97216200,0.0000,1.0
2016-04-29,206.720001,207.130005,205.029999,206.330002,186.373880378,142424100,0.0000,1.0
2016-05-02,206.919998,208.179993,206.410004,207.970001,187.855259598,62188000,0.0000,1.0
2016-05-03,206.520004,206.800003,205.279999,206.160004,186.220324489,101267500,0.0000,1.0
2016-05-04,204.990005,205.850006,204.419998,205.009995,185.181543712,92243800,0.0000,1.0
2016-05-05,205.559998,205.979996,204.470001,204.970001,185.145417909,67619200,0.0000,1.0
2016-05-06,204.059998,205.770004,203.880005,205.720001,185.822878332,83784900,0.0000,1.0
2016-05-09,205.570007,206.399994,205.360001,205.889999,185.976434221,74374900,0.0000,1.0
2016-05-10,206.720001,208.470001,206.639999,208.449997,188.288830656,77472200,0.0000,1.0
2016-05-11,207.910004,208.539993,206.5,206.5,186.527436267,81727000,0.0000,1.0
2016-05-12,207.289993,207.490005,205.369995,206.559998,186.581631295,89586300,0.0000,1.0
2016-05-13,206.210007,206.860001,204.380005,204.759995,184.955723571,96474600,0.0000,1.0
2016-05-16,204.960007,207.339996,204.889999,206.779999,186.780353922,77486800,0.0000,1.0
2016-05-17,206.460007,206.800003,204.229996,204.850006,185.037028758,114924900,0.0000,1.0
2016-05-18,204.440002,206.300003,203.630005,204.910004,185.091223785,120062100,0.0000,1.0
2016-05-19,204.059998,204.539993,202.779999,204.199997,184.449888263,115430500,0.0000,1.0
2016-05-20,204.919998,206.100006,204.860001,205.490005,185.615127415,104990400,0.0000,1.0
2016-05-23,205.509995,205.839996,204.990005,205.210007,185.362210664,58682600,0.0000,1.0
2016-05-24,206.169998,208.240005,206.139999,207.869995,187.764926122,93537800,0.0000,1.0
2016-05-25,208.669998,209.770004,207.869995,209.279999,189.038555329,76621400,0.0000,1.0
2016-05-26,209.440002,209.710007,208.970001,209.339996,189.092749453,55280700,0.0000,1.0
2016-05-27,209.529999,210.25,209.470001,210.240005,189.90571009,59329000,0.0000,1.0
2016-05-31,210.559998,210.690002,209.179993,209.839996,189.544389735,109879400,0.0000,1.0
2016-06-01,209.119995,210.479996,208.889999,210.270004,189.932807603,69936200,0.0000,1.0
2016-06-02,209.800003,210.929993,209.240005,210.910004,190.510907164,63044700,0.0000,1.0
2016-06-03,210.25,210.690002,208.860001,210.279999,189.941835892,101757100,0.0000,1.0
2016-06-06,210.699997,211.770004,210.509995,211.350006,190.908352418,64887000,0.0000,1.0
2016-06-07,211.529999,212.339996,211.5,211.679993,191.206423261,60974800,0.0000,1.0
2016-06-08,211.839996,212.520004,211.690002,212.369995,191.829688656,66170900,0.0000,1.0
2016-06-09,211.509995,212.220001,211.190002,212.080002,191.567743616,73786900,0.0000,1.0
2016-06-10,210.460007,210.860001,209.429993,210.070007,189.7521542,113829200,0.0000,1.0
2016-06-13,209.360001,210.369995,208.350006,208.449997,188.288830656,117751200,0.0000,1.0
