,BRK.B,JPM,BAC,WFC,MS,C,GS,BLK,SCHW,SPGI,AXP,PNC,MMC,TFC,CB,XLF,SPY
2020-02-12,227.44,130.74496167,33.5248048848,45.8249604795,53.6446955583,74.3913906249,230.21974879,549.847912412,46.4372805687,298.949337953,129.846169857,146.114350639,115.43052134,50.5138319628,157.572457827,29.9473999414,29.9473999414
2020-02-13,226.47,130.631270399,33.5152044252,46.1413914684,53.4059776179,74.081934443,229.930346214,546.07327872,46.126338326,296.509176158,131.035094558,146.217904396,116.033190168,51.2839730453,158.476223221,29.9377829215,29.9377829215
2020-02-14,226.8,130.23335095,33.4576016677,46.2372796468,53.3200391594,73.8850077818,228.705208645,543.566460925,46.0678147417,302.707974266,132.409179664,145.097641028,115.459682735,51.3962327455,158.216631033,29.9762510011,29.9762510011
2020-02-18,226.77,128.50903334,32.9007750115,45.0578550519,53.0144801957,72.7503351151,224.971915421,542.48113368,45.5801182062,301.812592317,132.146056984,142.51821109,116.110953887,50.5262200689,157.197491334,29.716591464,29.716591464
2020-02-19,229.24,130.261773768,33.332795693,45.1537432304,53.7688288873,73.1910757377,228.946377458,549.454121111,46.2726472866,306.161590355,133.442179814,144.363350754,115.168068787,51.0875185699,157.880122642,29.9377829215,29.9377829215
2020-02-20,228.17,130.261773768,33.4576016677,45.3934636765,51.324357178,73.3504925586,224.5088713,544.507718181,47.3845953875,298.536084746,133.101094859,145.427130254,113.807203693,51.7423668211,156.860982943,29.8800808022,29.8800808022
2020-02-21,229.33,128.670095974,32.9871791478,45.7386611189,50.0543777352,71.6813046687,222.47340652,534.979889626,45.0534059479,288.539292877,131.463887073,144.786979758,113.097609751,51.3120379703,157.437854471,29.5915702054,29.5915702054
2020-02-24,221.69,125.21198648,31.4223042348,44.4825259813,47.4380291089,68.0147177867,216.60818099,507.126358569,42.7222165083,286.227042789,124.924801215,140.089404797,110.162029335,50.3017006685,154.30351917,28.6298682163,28.6298682163
2020-02-25,218.05,119.622165655,29.8382284026,43.264746115,45.8624907025,65.1077051694,209.922981496,485.996093628,40.5763517522,278.749127611,117.82048886,133.057163323,108.004086115,48.0003768142,151.149954817,27.6585492073,27.6585492073
2020-02-26,216.06,119.982188013,29.4062077211,42.3250419662,45.1081420109,63.9355226623,208.157625786,488.368446101,40.4007809994,278.887205232,115.481620594,130.581287141,109.442714928,47.4297233381,151.938345906,27.4565917896,27.4565917896
2020-02-27,207.67,114.989246361,27.9661387828,40.7237093862,43.3607266875,60.4377300614,198.424052498,457.009211996,40.8787236042,263.481687865,109.936553749,122.965379038,103.892329439,44.4829062077,144.323641738,26.2833153628,26.2833153628
2020-02-28,206.34,110.005778982,27.3613098287,39.1703208953,42.9978754181,59.5093615159,194.883694324,444.705635002,39.7472676419,262.258714656,107.129911831,118.992680374,101.637181569,43.1638547302,139.439462802,25.5716558909,25.5716558909
2020-03-02,217.63,115.13136045,28.1965498129,40.5223442114,44.3824394722,63.382252519,203.328622056,468.650067045,40.9470011191,285.337402644,110.9695539,124.867002569,104.990741979,45.6616330598,145.958111067,26.8795705961,26.8795705961
2020-03-03,208.81,110.811092151,26.6412753595,38.8634787243,42.3963062084,61.0003776648,197.465706711,463.012128173,37.357554618,276.293318505,105.258817219,118.136008387,103.542392701,43.8654778565,140.545133231,25.8697835075,25.8697835075
2020-03-04,217.86,113.549156928,27.2557047732,39.6977058768,43.198398488,63.1947033179,202.620024671,479.215199516,36.2456065171,291.994716487,112.752940952,121.816873737,107.508342402,44.3238716324,146.083099898,26.7256982778,26.7256982778
