,CADF p-value,Num zero-crossings,Pearson r,Spread mean,Spread SD,Hurst Exponent,Half-life of mean reversion,Hedge ratio,Current spread price,Deviation from the mean (SD),TTC
5236,0.009910441944440681,38.0,0.6348333577012594,0.5905135795796896,0.04288218165966832,0.3290028628932799,6.078221317669882,0.5243868881830114,0.48005902291560276,-2.5757681253417184,1000.0
5237,0.0034117259383706832,44.0,0.6990200776085773,0.9917395709157182,0.03968830909119627,0.2967676740196994,5.170163514056391,0.1018421325463014,0.8956481320800727,-2.421152249516236,89.0
5238,0.0014148269256838615,32.0,0.7061075714102558,0.7300232466343379,0.03929994855386728,0.3143923048214567,4.765427917417674,0.3784637924305152,0.6308897754001779,-2.522483486162348,89.0
5239,0.007192845132318614,26.0,0.6537197229172192,0.9018767494720669,0.04199904439845648,0.3033898905243045,5.553797669609591,0.19606970524249678,0.8090468009680879,-2.21028715851903,101.0
5240,0.004343473200065159,40.0,0.6989104702085096,0.6633944984823607,0.03969425460657317,0.31582953467033503,5.256340758631946,0.4267762131063007,0.5629438498477154,-2.530609269030363,1000.0
5241,0.009806913385423093,40.0,0.5788943676945036,1.0332953550304562,0.04525500744674416,0.35191397535980884,6.048767965206051,0.07818152222478761,0.9252415190339218,-2.3876658538547706,1000.0
5242,0.006407883514715225,42.0,0.6875961141943046,0.7866192184174567,0.04029833007914094,0.3042560207920862,5.533596368691017,0.2872085370953873,0.6999020794882018,-2.151879215812496,89.0
5243,0.00954298087240641,30.0,0.6582375083788704,0.6453206701041794,0.04178112635263792,0.3165952882483254,5.696453547878524,0.3982049609194547,0.5604096594176137,-2.0322815131862693,89.0
5244,0.009890807007547076,38.0,0.6714359834492472,0.6543627388253049,0.04112912319249616,0.30721505998903226,5.765612043137963,0.41691490079548454,0.5572144846701604,-2.362030761036715,101.0
5245,0.0017612314776886987,27.0,0.8699470194534776,-0.14885235516251913,0.033059452382536006,0.3464332661478531,8.136943178169131,1.1665934498723258,-0.06788661221323111,2.4490951033435446,40.0
5246,0.007901548711725544,32.0,0.9103873449694363,-4.658947877549861,0.10260797435845527,0.265065068743614,6.665152066692115,5.489521517169546,-4.398785131347084,2.535502214417692,40.0
5247,0.005569007584507873,29.0,0.7763474181837725,0.21549073662679855,0.028494681523372412,0.3866304189698695,5.44253443603184,0.7255609323627538,0.14884919776125738,-2.3387360483702637,144.0
5248,0.0026294906715630486,23.0,0.7165302011965586,0.6385383237525113,0.0701624116109576,0.3744130297377515,10.420884878855198,0.3195036214767647,0.49465013187507156,-2.050787431242857,132.0
5249,0.0035989646466560417,29.0,0.7296821491219381,0.048521818153512454,0.06877742319733651,0.3399443807644111,8.489677939871939,0.7787744951478288,-0.12187338605433806,-2.477487470255345,163.0
5250,0.004628556891316927,26.0,0.8062152766793275,0.8441354538242558,0.029414915996768813,0.33261206638653584,5.865693838856835,0.24308050647218193,0.7838814910229666,-2.04841526006425,1000.0
5251,0.009812518663359865,36.0,0.36863020892467596,0.822294150678911,0.03563807221066207,0.29767301279486535,8.554604504247886,0.18882707829796178,0.740286849629721,-2.301114958307293,59.0
5252,0.0013243176384108736,32.0,0.5752355075065585,0.7284611946247448,0.03136000277552064,0.30920586620583457,6.301328636715954,0.28568830548164537,0.6600193486214182,-2.182456630927078,12.0
5253,0.008053956859663374,24.0,0.4732156538784593,0.7425299032483327,0.03377371516056277,0.2772012420251857,7.903155828665964,0.2876896312083689,0.6630529604529818,-2.353218839488388,59.0
5254,0.009110141264666046,34.0,0.5305012146338186,0.9464863467666794,0.0324985002277043,0.2926354322553182,6.9917120531566495,0.05653516333183124,0.8798695765186352,-2.0498413705643816,47.0
5255,0.009496356629396024,30.0,0.47332826581334864,0.8586269185252581,0.03377139568522785,0.294186969540352,7.739148710527244,0.17472103150097948,0.7909131211172681,-2.005063635483952,47.0
5256,0.006313249907398226,42.0,0.5128001037558161,0.5053829912864238,0.032913465321477806,0.3542275808690088,7.487133486038263,0.5313144733296321,0.432429767276725,-2.216516045853517,51.0
5257,0.006004279032222509,34.0,0.5387471998482782,0.48345681049646577,0.032298502650325335,0.2861231950270654,7.064762473521431,0.5320394766373424,0.40160760367063597,-2.5341486480645057,81.0
5258,0.009995062406690588,24.0,0.42030594719085423,0.7636364194318505,0.03478721157723295,0.26470027131093055,8.347866082362042,0.2517410999948453,0.682499977675654,-2.3323640521190137,48.0
5259,0.007449066543479667,23.0,0.5324769018872404,0.6098263031415507,0.03245097487344016,0.30040644480120293,6.5778603650887835,0.38598236124790125,0.5361110592613356,-2.271587962078394,47.0
5260,0.004527999760864095,25.0,0.601368986435037,0.5483371082886789,0.03063095180387107,0.3229146988153388,6.708232612998614,0.42654761885413384,0.46632870894910095,-2.6773049647518263,90.0
5261,0.008869682778297526,22.0,0.4012566983999706,0.8940748800446378,0.03511627392691095,0.2616742820687121,7.991902656673604,0.13933705999189694,0.8228582790129266,-2.028022710494211,47.0
5262,0.009550927486779147,20.0,0.42455799425105956,0.7867882215248285,0.034711237013622116,0.29921854041518214,7.86507032074989,0.24665052822896152,0.7063882327639874,-2.316252478391618,47.0
5263,0.003193889885086767,34.0,0.46114020852645105,0.7293186822427017,0.034018336971980305,0.31951173814218925,7.414624832118976,0.3215362372686413,0.6607796791497598,-2.014766422867616,51.0
5264,0.006996022402642761,30.0,0.5518035768768975,0.5595086361933977,0.03197288391021596,0.30476448162778735,6.818019760008552,0.459623341855374,0.4864042952432207,-2.2864481401009553,47.0
5265,0.006358378696719934,26.0,0.4423933299666563,0.8226869528015979,0.03438231193359272,0.27374347930420484,8.016456012917416,0.18986688258861212,0.7468479870537292,-2.2057552701617866,48.0
5266,0.004487610010435438,33.0,0.629710227439361,0.5809607896787379,0.029782098617010706,0.35034807853780375,5.88454451515815,0.39011433065712076,0.4978457340783328,-2.7907722914103856,47.0
5267,0.009799201012778182,22.0,0.5240509204654423,0.6136556223965962,0.03265195789401463,0.26438670489724414,7.736250231842224,0.4028582524823364,0.5424478534311956,-2.180811613090239,47.0
5268,0.0014241509316003074,36.0,0.6873506903665725,0.08511161497771504,0.027845861400574316,0.2595916729105625,5.272334795968742,0.919985180308989,0.021209442242883347,-2.294853508590462,48.0
5269,0.0002861866411761162,37.0,0.7207002557046774,0.24446858912666636,0.026577683421611563,0.33412874672893483,4.929829556937523,0.7442029051418109,0.16793861170442925,-2.8794826173603596,47.0
5270,0.005060474446218,31.0,0.5676887232098697,0.6032434945456978,0.03156148599147778,0.3379554163830219,6.8121123799418175,0.3845778341972075,0.5259552810039423,-2.4488141516094917,59.0
5271,0.008847760351720935,22.0,0.5478219893189314,0.3276989442943186,0.03207336073817674,0.26298688481289645,7.454998884631703,0.6867723476367351,0.2616273368469051,-2.060015100593087,47.0
5272,0.009409098801285426,26.0,0.4458510433972904,0.7015012681057443,0.03431660214401139,0.27149279786420943,8.101730002402123,0.3057605188783442,0.6247864781252607,-2.235500754373818,47.0
5273,0.002614490113828259,34.0,0.5694206574787247,0.5434735236071943,0.03151559572895576,0.2971803928538041,7.118999480395063,0.47548385396812193,0.45656576767737667,-2.757611078567329,89.0
5274,0.00526179847174959,26.0,0.46514249480311165,0.9840903088355698,0.03393815453674486,0.27957765679593544,7.209334669710161,0.049853529903459745,0.9056291022116187,-2.311887835238686,47.0
5275,0.002755966221626141,39.0,0.5796423545654351,0.636785422773842,0.031240509177917316,0.29684066081810284,6.454414991517326,0.35237894571041206,0.5465594071894753,-2.8881096358104155,48.0
5276,0.009727037262787966,36.0,0.3997075423141213,0.8632609285758884,0.035142231726980236,0.35165411463899854,7.9894255195494885,0.15806657326132517,0.7786937087545951,-2.406427129565803,47.0
5277,0.006611924242391644,34.0,0.9227951718314169,0.08621713741988281,0.040554915405311844,0.3070734492000298,5.259858841228825,0.9036738383578249,0.17841986328871595,2.2735277572976154,1000.0
5278,0.005304680962545928,34.0,0.5895845567268235,0.6913791420319291,0.027982415635198356,0.3525912428175093,5.457914245401764,0.3691570903580338,0.627628529484612,-2.2782383543444626,61.0
5279,0.00961133668577725,39.0,0.919291114182682,0.31581778972924957,0.019584163498431627,0.35767057168479094,5.74821088932427,0.7247535997120707,0.3671618943135846,2.621715478858561,31.0
5280,0.00158678785595072,29.0,0.9453138201550944,0.22933106267965422,0.033521767708300884,0.27817137101517436,5.198400076452151,0.7276182722491609,0.1599777523320094,-2.068903732975606,171.0
5281,9.827827084087888e-05,31.0,0.8948402601737354,0.6719750433172842,0.018571612855811107,0.35204992262413237,7.284222743535298,0.3327100962300499,0.7108531204817035,2.0934141512784232,1000.0
5282,0.00013956327157954503,30.0,0.8521779983433608,0.20623766175352207,0.04417379729811309,0.4744164080815013,5.364188972766316,0.5709002535034058,0.31829082777888784,2.5366432790271394,1000.0
5283,0.0027514194379994568,36.0,0.8323487946195106,0.18533047844725753,0.04679088372424056,0.3208227118048345,6.52411941591584,0.7443897163558824,0.29394767256329335,2.3213323936381527,31.0
5284,0.0008233722952174917,30.0,0.8290928124712342,0.09893329924783664,0.03781778645817288,0.36228914788233374,8.528255356234137,0.8529920444355374,0.19380344411339567,2.508611786956041,1000.0
5285,0.008114294105092425,35.0,0.9049843436997174,-0.08098873254822139,0.026488156237611388,0.3071524885057176,5.250144223154243,1.1147589515535006,-0.0018737183292276693,2.986807141625651,9.0
5286,0.004587651153153281,33.0,0.891268852122552,-0.20122327677576377,0.04335878430606175,0.2852156282609362,5.07464863969454,1.189135942757468,-0.29195461619196705,-2.0925711102909923,84.0
5287,0.0005950551202393889,28.0,0.8550351461833183,0.16141437602597924,0.031231355457772298,0.3470295123931755,8.534334525198148,0.8137624320769832,0.23385813290344426,2.3195841427829067,31.0
5288,0.005950945320190868,17.0,0.8122637518619015,0.33791339440651796,0.03512919276815634,0.3427530980294827,8.577700848571878,0.7171665171605905,0.4082201923354145,2.0013781242541886,16.0
5289,0.00863838011585484,41.0,0.7881523136997518,0.6162568495289623,0.017496775407292907,0.4172873522226108,5.602045307586116,0.4013893356500955,0.652395119488667,2.0654245778706035,36.0
5290,0.00132215197479586,37.0,0.8337509470796687,0.40731831347074043,0.015696168982147263,0.38258155683442413,4.44538715065147,0.6055405735557214,0.439449487994633,2.047071139488776,35.0
